Variant ID,Handle,Variant,Price,SKU,Scraped at,Availability
47068001435939,effect-bath-robe,Cream / Fits up to large,3245.0,672b95995a516,2026/01/28 03:08:37 PM,True
46871250960675,effect-slippers,White,395.0,672b959e6c198,2026/01/28 03:08:38 PM,False
46871251026211,effect-slippers,Cream,395.0,672b959da017d,2026/01/28 03:08:38 PM,True
46867856458019,croisse-towel-set,White*Khaki,2195.0,672b959075460,2026/01/28 03:08:41 PM,True
46867856687395,croisse-towel-set,White*Petroleum,2195.0,672b95914201d,2026/01/28 03:08:41 PM,True
47067720089891,effect-guest-towel-set,White,450.0,672b959b6665c,2026/01/28 03:08:42 PM,True
47067720122659,effect-guest-towel-set,Silver,450.0,672b959aa1102,2026/01/28 03:08:42 PM,False
45685095366947,esprit-bathmat-set-2pcs,White,2395.0,672b959f6f180,2026/01/28 03:08:45 PM,True
45686430630179,farashat-towels-set-3pcs,White,1795.0,672b95cedc178,2026/01/28 03:08:55 PM,False
45686430662947,farashat-towels-set-3pcs,Cream,1795.0,672b95ce287db,2026/01/28 03:08:55 PM,True
47052809601315,esprit-guest-towel-set,White,480.0,672b95a0e113a,2026/01/28 03:08:58 PM,True
45666312814883,esprit-sheet-set-6pcs,White / King,4495.0,672b95a00dcda,2026/01/28 03:09:03 PM,True
46636062179619,feather-bath-mat-set,White x Khaki,2395.0,672b95cf40c02,2026/01/28 03:09:06 PM,True
46635995726115,feather-duvet-set,King / White x Khaki,6995.0,672b95cfea410,2026/01/28 03:09:08 PM,True
45343690948899,farashat,White / King,6995.0,672b95ca7fb79,2026/01/28 03:09:11 PM,True
45343690981667,farashat,Cream / King,6995.0,672b95c9c29b2,2026/01/28 03:09:11 PM,True
45665169244451,esprit,White / King,5695.0,672b959f836c5,2026/01/28 03:09:13 PM,True
47052814745891,farashat-guest-towel-set,White,480.0,672b95cb63556,2026/01/28 03:09:15 PM,True
47067664351523,farashat-guest-towel-set,Cream,480.0,672b95ca8f539,2026/01/28 03:09:15 PM,True
45686354379043,farashat-sheet-6pcs,White / King,5495.0,672b95ce0ae57,2026/01/28 03:09:16 PM,True
45686354411811,farashat-sheet-6pcs,Cream / King,5495.0,672b95cd26f79,2026/01/28 03:09:16 PM,True
46636111298851,feather-guest-set,White x Khaki,480.0,672b95d20c168,2026/01/28 03:09:18 PM,False
46353697308963,fig-placemat-set,White,1140.0,672b95f6ce637,2026/01/28 03:09:27 PM,True
46867388760355,flow-duvet-set,King / White,14495.0,672b95f7aeeac,2026/01/28 03:09:28 PM,True
46867388793123,flow-duvet-set,King / Grey,14495.0,672b95f6ed463,2026/01/28 03:09:28 PM,False
46867833618723,fuiage-bath-mat-set,White,4295.0,672b95fc17387,2026/01/28 03:09:30 PM,False
46636014174499,feather-sheet-set,King / White x Khaki,5495.0,672b95f2853ee,2026/01/28 03:09:33 PM,True
46867420676387,flow-bathmat-set,White,4295.0,672b95f4c132c,2026/01/28 03:09:34 PM,False
46867420741923,flow-bathmat-set,Grey,4295.0,672b95f41bbbc,2026/01/28 03:09:34 PM,True
46881374601507,frivol-sunglasses-cover,Grey,295.0,672b95fb22944,2026/01/28 03:09:36 PM,True
46636095832355,feather-towel-set,White x Khaki,1795.0,672b95f180898,2026/01/28 03:09:40 PM,False
46867403899171,flow-sheet-set,King / White,11495.0,672b95f92ecc3,2026/01/28 03:09:42 PM,True
46867403931939,flow-sheet-set,King / Grey,11495.0,672b95f84d081,2026/01/28 03:09:42 PM,False
46871909400867,frivol-pouch,Grey / 14 L X 18 W,495.0,672b95fa46e5a,2026/01/28 03:09:43 PM,False
46635262181667,fulla-guest-set,White,540.0,672b9606342b1,2026/01/28 03:09:46 PM,False
47006411784483,fulla-guest-set,Cream,540.0,672b9605710c1,2026/01/28 03:09:46 PM,True
46867827392803,fuiage-duvet-set,White / King,8495.0,672b95fd2b344,2026/01/28 03:09:47 PM,False
46880340934947,fulla-makeup-case,White,445.0,672b965a2dc2f,2026/01/28 03:09:49 PM,False
46880341000483,fulla-makeup-case,Cream,445.0,672b96596f9b8,2026/01/28 03:09:49 PM,False
46867836928291,fuiage-towel-set,White,2195.0,672b9602a8f07,2026/01/28 03:09:50 PM,False
46867830341923,fuiage-sheet-set,King / White,6495.0,672b95ff84877,2026/01/28 03:09:51 PM,True
46634987618595,fulla-sheet-set,King / White,6995.0,672b966acf231,2026/01/28 03:09:53 PM,True
47006253711651,fulla-sheet-set,King / Cream,6995.0,672b966a24549,2026/01/28 03:09:53 PM,True
46634827940131,fulla-duvet-set,King / White,8995.0,672b960519471,2026/01/28 03:09:54 PM,False
47006257512739,fulla-duvet-set,King / Cream,8995.0,672b96045a3a0,2026/01/28 03:09:54 PM,True
46880949567779,fulla-robe,White / One size-fits small to large,3295.0,672b9608583de,2026/01/28 03:09:57 PM,True
46880949600547,fulla-robe,Cream / One size-fits small to large,3295.0,672b96077f6e9,2026/01/28 03:09:57 PM,True
47067721728291,fuiage-guest-towel-set,White,495.0,672b95fef098d,2026/01/28 03:09:58 PM,True
46635113382179,fulla-towel-set,White,2395.0,672b965c56541,2026/01/28 03:10:01 PM,False
47006260330787,fulla-towel-set,Cream,2395.0,672b965b9fce5,2026/01/28 03:10:01 PM,True
46353702846755,golden-berry-placemat-set,White,1140.0,672b965cd5b1e,2026/01/28 03:10:02 PM,True
46635060527395,fulla-bath-mat-set,White,4495.0,672b9601c4bc1,2026/01/28 03:10:04 PM,False
47006262198563,fulla-bath-mat-set,Cream,4495.0,672b960122dd5,2026/01/28 03:10:04 PM,False
46382565032227,happy-house-duvet-set,Single / White,6395.0,672b965fce76d,2026/01/28 03:10:06 PM,True
46971590639907,hours-bath-mat-set,Cream,4295.0,672b9660cbb1f,2026/01/28 03:10:07 PM,True
46971590672675,hours-bath-mat-set,White,4295.0,672b9661829b8,2026/01/28 03:10:07 PM,True
46880870990115,les-copains-robe,White / One size-fits small to large,3295.0,672b972377d86,2026/01/28 03:10:09 PM,False
46880871055651,les-copains-robe,Cream / One size-fits small to large,3295.0,672b9722b9e12,2026/01/28 03:10:09 PM,False
46971538342179,hours-duvet-set,Cream / King,13995.0,672b9662ebd12,2026/01/28 03:10:10 PM,False
46971538407715,hours-duvet-set,White / King,13995.0,672b9663a24de,2026/01/28 03:10:10 PM,False
46344862007587,table-cloth,2.75 L x 1.8 W  with 8 Napkin / White,15495.0,672b966ebd455,2026/01/28 03:10:12 PM,False
46344862040355,table-cloth,2.75 L x 1.8 W  with 8 Napkin / Cream,15495.0,672b966e03fdc,2026/01/28 03:10:12 PM,True
46344862073123,table-cloth,3.25 L x 1.8 W with 10 Napkin / White,18495.0,672b96702ae0f,2026/01/28 03:10:12 PM,True
46344862105891,table-cloth,3.25 L x 1.8 W with 10 Napkin / Cream,18495.0,672b966f7f3cb,2026/01/28 03:10:12 PM,True
46353706451235,lemon-placemat-set,White,1140.0,672b971a71e7b,2026/01/28 03:10:13 PM,True
45689628885283,louly-duvet-set-6pcs,White / King,11195.0,672b9726b908e,2026/01/28 03:10:15 PM,False
45704005746979,louly-duvet-set-6pcs,Cream / King,11195.0,672b97260834c,2026/01/28 03:10:15 PM,True
46383242576163,butterflies-swaddle-towel-sets,White,995.0,672b965ed8cc0,2026/01/28 03:10:17 PM,False
46383242772771,butterflies-swaddle-towel-sets,Cream,995.0,672b965e27e7b,2026/01/28 03:10:17 PM,True
46971547025699,hours-sheet-set,Cream / King,11495.0,672b96636987d,2026/01/28 03:10:19 PM,True
46971547058467,hours-sheet-set,White / King,11495.0,672b9664409a2,2026/01/28 03:10:19 PM,True
46971571142947,hours-towel-set,Cream,2195.0,672b966474179,2026/01/28 03:10:20 PM,True
46971571241251,hours-towel-set,White,2195.0,672b9665375fd,2026/01/28 03:10:20 PM,True
46880242925859,les-copains-makeup-case,White,445.0,672b971c2fe3e,2026/01/28 03:10:22 PM,False
46880243089699,les-copains-makeup-case,Cream,445.0,672b971b6cbe1,2026/01/28 03:10:22 PM,False
45690378060067,louly-bathmat-set-2pcs,White,4295.0,672b972c7bca3,2026/01/28 03:10:23 PM,True
45703997751587,louly-bathmat-set-2pcs,Cream,4295.0,672b972bb8f58,2026/01/28 03:10:23 PM,True
46634182672675,my-dream-bath-mat-set,White,4495.0,672b9738e7357,2026/01/28 03:10:26 PM,True
46888437121315,my-dream-bath-mat-set,Grey,4495.0,672b973819ce4,2026/01/28 03:10:26 PM,False
46634056745251,my-dream-sheet-set,King / Grey,11995.0,672b97420b5ef,2026/01/28 03:10:28 PM,True
46736509370659,my-dream-sheet-set,King / White,11995.0,672b9742cb187,2026/01/28 03:10:28 PM,True
45690490585379,louly-towel-set-3pcs,White,2195.0,672b9736e4c18,2026/01/28 03:10:31 PM,False
45704074690851,louly-towel-set-3pcs,Cream,2195.0,672b973637d22,2026/01/28 03:10:31 PM,False
46353892999459,maillot-underwear-bag,White / 60 L X 40 W,395.0,672b973775681,2026/01/28 03:10:33 PM,True
46634448257315,my-dream-towel-set,Grey,2395.0,672b97437e1b3,2026/01/28 03:10:35 PM,False
46634448650531,my-dream-towel-set,White,2395.0,672b9744347fb,2026/01/28 03:10:35 PM,False
46634686677283,paradise-bath-mats,White,4495.0,672b97476a026,2026/01/28 03:10:37 PM,True
46633727033635,my-dream-duvet-set,King / Grey,14995.0,672b9740b82d2,2026/01/28 03:10:40 PM,True
46694704283939,my-dream-duvet-set,King / White,14995.0,672b974162990,2026/01/28 03:10:40 PM,True
47067722973475,louly-guest-towel-set,White,495.0,672b972fb5466,2026/01/28 03:10:43 PM,True
47067723006243,louly-guest-towel-set,Cream,495.0,672b972eef4ff,2026/01/28 03:10:43 PM,True
47067705213219,my-dream-guest-towel-set,Grey,540.0,672b97410c9d6,2026/01/28 03:10:45 PM,False
47067705245987,my-dream-guest-towel-set,White,540.0,672b9741b2e41,2026/01/28 03:10:45 PM,True
46634502160675,paradise-duvet-set,White / King,14995.0,672b974980267,2026/01/28 03:10:49 PM,False
45690264879395,louly-sheet-set-6pcs,White / King,8995.0,672b9732a706c,2026/01/28 03:10:53 PM,True
45704027570467,louly-sheet-set-6pcs,Cream / King,8995.0,672b9731eabea,2026/01/28 03:10:53 PM,True
45704131805475,sanabel-bathmat-set-4pcs,White,4295.0,672b975d58220,2026/01/28 03:11:35 PM,False
45704131838243,sanabel-bathmat-set-4pcs,Cream,4295.0,672b975c96ac4,2026/01/28 03:11:35 PM,False
46634544464163,paradise-sheet-set,King / White,11995.0,672b97513ad0d,2026/01/28 03:11:38 PM,True
46881343111459,prime-rose-sunglasses-cover,Grey,295.0,672b975b80370,2026/01/28 03:11:42 PM,True
46868138262819,sanabel-bath-robe,White / Fits up to large,3245.0,672b975f9f99b,2026/01/28 03:11:44 PM,True
46868138295587,sanabel-bath-robe,Cream / Fits up to large,3245.0,672b975ed80c3,2026/01/28 03:11:44 PM,True
47067723137315,paradise-guest-towel-set,White,540.0,672b974bc83fe,2026/01/28 03:11:48 PM,True
46880323076387,paradise-makeup-case,White,445.0,672b974d41021,2026/01/28 03:11:51 PM,False
46880323109155,paradise-makeup-case,Cream,445.0,672b974c829c9,2026/01/28 03:11:51 PM,False
46871869489443,pouches,Grey / 14 L X 18 W,495.0,672b975492f78,2026/01/28 03:12:01 PM,False
45704156578083,sanabel-towels-set-3pcs,White,2195.0,672b97671c6f1,2026/01/28 03:12:05 PM,False
45704156610851,sanabel-towels-set-3pcs,Cream,2195.0,672b97663544f,2026/01/28 03:12:05 PM,False
46381896237347,soccer-duvet-set,Single / White,6395.0,672b977ad5293,2026/01/28 03:12:07 PM,True
46381905674531,soccer-bath-robe,4 years to 6 years / White,645.0,672b977a99329,2026/01/28 03:12:09 PM,True
46381905707299,soccer-bath-robe,6 years to 8 years / White,945.0,672b977b50a44,2026/01/28 03:12:09 PM,True
47067723366691,sanabel-guest-towel-set,White,495.0,672b9762978ed,2026/01/28 03:12:12 PM,True
47067723399459,sanabel-guest-towel-set,Cream,495.0,672b9761e1f80,2026/01/28 03:12:12 PM,True
46635423269155,select-duvet-set,King / White,8495.0,672b97696b504,2026/01/28 03:12:15 PM,True
46871279042851,sanabel-slippers,White,395.0,672b9766ef140,2026/01/28 03:12:16 PM,True
46871279075619,sanabel-slippers,Cream,395.0,672b976636609,2026/01/28 03:12:16 PM,True
46635449057571,select-sheet-set,King / White,6495.0,672b976f030d4,2026/01/28 03:12:18 PM,False
45333383971107,sanabel-sateen-500-tc-1,White / King,8995.0,672b97664f5be,2026/01/28 03:12:20 PM,True
45333384003875,sanabel-sateen-500-tc-1,Cream / King,8995.0,672b97658ea6c,2026/01/28 03:12:20 PM,True
46635467604259,select-bath-mat-set,White,4295.0,672b9768d7611,2026/01/28 03:12:21 PM,True
45333377745187,sanabel-sateen-500-tc,White / King,11195.0,672b975f9b6f8,2026/01/28 03:12:23 PM,False
45333377777955,sanabel-sateen-500-tc,Cream / King,11195.0,672b975eec12a,2026/01/28 03:12:23 PM,True
46635485069603,select-towel-set,White,2195.0,672b9770ebb14,2026/01/28 03:12:25 PM,False
47067705442595,select-guest-towel-set,White,495.0,672b976b88942,2026/01/28 03:12:27 PM,True
46381930807587,surfing-duvet-set,Single / White,6395.0,672b9786df02c,2026/01/28 03:12:30 PM,True
46383034368291,swaddle-towel-sets,White,995.0,672b977e50947,2026/01/28 03:12:31 PM,False
46383208792355,swaddle-towel-sets,Cream,995.0,672b977d8646b,2026/01/28 03:12:31 PM,True
45689259262243,stone-bathmat-set-2-pcs,White,3995.0,672b97804b5b3,2026/01/28 03:12:33 PM,True
45704116601123,stone-bathmat-set-2-pcs,Silver,3995.0,672b977f94b75,2026/01/28 03:12:33 PM,True
47067707113763,stone-guest-towel-set,White,450.0,672b97843028f,2026/01/28 03:12:34 PM,False
47067707146531,stone-guest-towel-set,Silver,450.0,672b97836ee93,2026/01/28 03:12:34 PM,False
45687657464099,trio-duvet-set-6pcs,King / White,7995.0,672b979e1ec5b,2026/01/28 03:12:36 PM,True
45704157790499,trio-duvet-set-6pcs,King / Silver,7995.0,672b979d64fd1,2026/01/28 03:12:36 PM,True
46382460961059,surfing-bath-robe,4 years to 6 years / White,645.0,672b97848577d,2026/01/28 03:12:37 PM,True
46382460993827,surfing-bath-robe,6 years to 8 years / White,945.0,672b97853a70f,2026/01/28 03:12:37 PM,True
45689168003363,stone-sheet-set-6pcs,King / White,10995.0,672b97843a8b4,2026/01/28 03:12:39 PM,False
45704139112739,stone-sheet-set-6pcs,King / Silver,10995.0,672b978383ec7,2026/01/28 03:12:39 PM,True
46382534721827,tennis-duvet-set,White,6395.0,672b9792ec679,2026/01/28 03:12:40 PM,False
46382541832483,tennis-bath-robe,4 years to 6 years / White,645.0,672b979019dbd,2026/01/28 03:12:42 PM,False
46382541865251,tennis-bath-robe,6 years to 8 years / White,945.0,672b9790bc769,2026/01/28 03:12:42 PM,False
45689007800611,stone-duvet-set-6pcs,White / King,13995.0,672b97805fe39,2026/01/28 03:12:43 PM,True
45704128069923,stone-duvet-set-6pcs,Silver / King,13995.0,672b977fa5f40,2026/01/28 03:12:43 PM,True
45704184135971,trio-bathmats,White,3995.0,672b979d4d9b1,2026/01/28 03:12:45 PM,True
45704184168739,trio-bathmats,Silver,3995.0,672b979c8f0dd,2026/01/28 03:12:45 PM,True
45687685349667,trio-sheet-set-6pcs,King / White,6295.0,672b97a1bfc85,2026/01/28 03:12:48 PM,True
45704160870691,trio-sheet-set-6pcs,King / Silver,6295.0,672b97a11483d,2026/01/28 03:12:48 PM,True
45688064442659,trio-towel-set-3pcs,White,1995.0,672b97a250ed8,2026/01/28 03:12:51 PM,True
45704165622051,trio-towel-set-3pcs,Silver,1995.0,672b97a1870a1,2026/01/28 03:12:51 PM,False
