Product,Variant,Price,Handle,Variant ID,Availability,SKU,Product URL,Scraped at
1 Line Jacquard Towel,Hand towel / Coal,480.0,1-line-jacquard-towel,44613390401730,True,,https://eg.lilly-home.com//products/1-line-jacquard-towel,2026/01/26 12:38:15 PM
1 Line Jacquard Towel,Face Towel / white,740.0,1-line-jacquard-towel,44613386895554,True,,https://eg.lilly-home.com//products/1-line-jacquard-towel,2026/01/26 12:38:15 PM
1 Line Jacquard Towel,Face Towel / Coal,740.0,1-line-jacquard-towel,44613390434498,True,,https://eg.lilly-home.com//products/1-line-jacquard-towel,2026/01/26 12:38:15 PM
1 Line Jacquard Towel,Bath Towel / white,980.0,1-line-jacquard-towel,44613386961090,True,,https://eg.lilly-home.com//products/1-line-jacquard-towel,2026/01/26 12:38:15 PM
1 Line Jacquard Towel,Bath Towel / Coal,980.0,1-line-jacquard-towel,44613390467266,True,,https://eg.lilly-home.com//products/1-line-jacquard-towel,2026/01/26 12:38:15 PM
400 TC Plain Bedsheet (3pcs),King / white / Flat,2680.0,copy-of-plain-duvet-cover-3pcs,42044045590722,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),King / white / Fitted,2680.0,copy-of-plain-duvet-cover-3pcs,42044057747650,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),King / Baby Blue / Flat,2680.0,copy-of-plain-duvet-cover-3pcs,42044045623490,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),King / Baby Blue / Fitted,2680.0,copy-of-plain-duvet-cover-3pcs,42044057780418,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),King / Lilac / Flat,2680.0,copy-of-plain-duvet-cover-3pcs,42044045656258,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),King / Lilac / Fitted,2680.0,copy-of-plain-duvet-cover-3pcs,42044057813186,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),King / Pastel Green / Flat,2680.0,copy-of-plain-duvet-cover-3pcs,42044045689026,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),King / Pastel Green / Fitted,2680.0,copy-of-plain-duvet-cover-3pcs,42044057845954,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Queen / white / Flat,2680.0,copy-of-plain-duvet-cover-3pcs,42044045721794,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Queen / white / Fitted,2680.0,copy-of-plain-duvet-cover-3pcs,42044057878722,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Queen / Baby Blue / Flat,2680.0,copy-of-plain-duvet-cover-3pcs,42044045754562,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Queen / Baby Blue / Fitted,2680.0,copy-of-plain-duvet-cover-3pcs,42044057911490,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Queen / Lilac / Flat,2680.0,copy-of-plain-duvet-cover-3pcs,42044045820098,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Queen / Lilac / Fitted,2680.0,copy-of-plain-duvet-cover-3pcs,42044057944258,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Queen / Pastel Green / Flat,2680.0,copy-of-plain-duvet-cover-3pcs,42044045885634,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Queen / Pastel Green / Fitted,2680.0,copy-of-plain-duvet-cover-3pcs,42044057977026,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Single / white / Flat,2480.0,copy-of-plain-duvet-cover-3pcs,42044045951170,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Single / white / Fitted,2480.0,copy-of-plain-duvet-cover-3pcs,42044058009794,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Single / Baby Blue / Flat,2480.0,copy-of-plain-duvet-cover-3pcs,42044045983938,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Single / Baby Blue / Fitted,2480.0,copy-of-plain-duvet-cover-3pcs,42044058042562,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Single / Lilac / Flat,2480.0,copy-of-plain-duvet-cover-3pcs,42044046049474,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Single / Lilac / Fitted,2480.0,copy-of-plain-duvet-cover-3pcs,42044058075330,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Single / Pastel Green / Flat,2480.0,copy-of-plain-duvet-cover-3pcs,42044046115010,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
400 TC Plain Bedsheet (3pcs),Single / Pastel Green / Fitted,2480.0,copy-of-plain-duvet-cover-3pcs,42044058108098,True,,https://eg.lilly-home.com//products/copy-of-plain-duvet-cover-3pcs,2026/01/26 12:38:18 PM
100%Linen Red line Duvet cover,Superking (260x240) / Beige,8690.0,red-line-linen-duvet-cover-copy,45151471796418,True,,https://eg.lilly-home.com//products/red-line-linen-duvet-cover-copy,2026/01/26 12:38:19 PM
100%Linen Red line Duvet cover,king (240x220) / Beige,8690.0,red-line-linen-duvet-cover-copy,45151471861954,True,,https://eg.lilly-home.com//products/red-line-linen-duvet-cover-copy,2026/01/26 12:38:19 PM
400 TC Plain Duvet cover set,Superking (260x240) / white,3880.0,plain-duvet-cover-set-350-tc-1,42780805988546,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
400 TC Plain Duvet cover set,Superking (260x240) / off white,3880.0,plain-duvet-cover-set-350-tc-1,42780806021314,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
400 TC Plain Duvet cover set,Superking (260x240) / grey,3880.0,plain-duvet-cover-set-350-tc-1,42780806054082,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
400 TC Plain Duvet cover set,Superking (260x240) / aqua,3880.0,plain-duvet-cover-set-350-tc-1,42780806086850,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
400 TC Plain Duvet cover set,Superking (260x240) / silver,3880.0,plain-duvet-cover-set-350-tc-1,42780806119618,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
400 TC Plain Duvet cover set,king (220x240) / white,3880.0,plain-duvet-cover-set-350-tc-1,42780806152386,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
400 TC Plain Duvet cover set,king (220x240) / off white,3880.0,plain-duvet-cover-set-350-tc-1,42780806185154,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
400 TC Plain Duvet cover set,king (220x240) / grey,3880.0,plain-duvet-cover-set-350-tc-1,42780806217922,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
400 TC Plain Duvet cover set,king (220x240) / aqua,3880.0,plain-duvet-cover-set-350-tc-1,42780806250690,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
400 TC Plain Duvet cover set,king (220x240) / silver,3880.0,plain-duvet-cover-set-350-tc-1,42780806283458,True,,https://eg.lilly-home.com//products/plain-duvet-cover-set-350-tc-1,2026/01/26 12:38:22 PM
600 TC Plain Duvet cover set,Superking (260x240) / white,6480.0,600-tc-plain-duvet-cover-set,45812677378242,True,,https://eg.lilly-home.com//products/600-tc-plain-duvet-cover-set,2026/01/26 12:38:23 PM
600 TC Plain Duvet cover set,Superking (260x240) / grey,6480.0,600-tc-plain-duvet-cover-set,45812677443778,True,,https://eg.lilly-home.com//products/600-tc-plain-duvet-cover-set,2026/01/26 12:38:23 PM
600 TC Plain Duvet cover set,Superking (260x240) / silver,6480.0,600-tc-plain-duvet-cover-set,45812677509314,True,,https://eg.lilly-home.com//products/600-tc-plain-duvet-cover-set,2026/01/26 12:38:23 PM
600 TC Plain Duvet cover set,king (220x240) / white,6480.0,600-tc-plain-duvet-cover-set,45812677542082,True,,https://eg.lilly-home.com//products/600-tc-plain-duvet-cover-set,2026/01/26 12:38:23 PM
600 TC Plain Duvet cover set,king (220x240) / grey,6480.0,600-tc-plain-duvet-cover-set,45812677607618,True,,https://eg.lilly-home.com//products/600-tc-plain-duvet-cover-set,2026/01/26 12:38:23 PM
600 TC Plain Duvet cover set,king (220x240) / silver,6480.0,600-tc-plain-duvet-cover-set,45812677673154,True,,https://eg.lilly-home.com//products/600-tc-plain-duvet-cover-set,2026/01/26 12:38:23 PM
400 TC Plain Bedsheet set,Superking (200x200) / white,2680.0,plain-bedsheet-set-350-tc,42795139989698,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,Superking (200x200) / off white,2680.0,plain-bedsheet-set-350-tc,42795140022466,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,Superking (200x200) / grey,2680.0,plain-bedsheet-set-350-tc,42795140055234,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,Superking (200x200) / aqua,2680.0,plain-bedsheet-set-350-tc,42795140088002,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,Superking (200x200) / silver,2680.0,plain-bedsheet-set-350-tc,42795140120770,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,king (180x200) / white,2680.0,plain-bedsheet-set-350-tc,42795140153538,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,king (180x200) / off white,2680.0,plain-bedsheet-set-350-tc,42795140186306,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,king (180x200) / grey,2680.0,plain-bedsheet-set-350-tc,42795140219074,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,king (180x200) / aqua,2680.0,plain-bedsheet-set-350-tc,42795140251842,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,king (180x200) / silver,2680.0,plain-bedsheet-set-350-tc,42795140284610,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,Queen (160*200) / white,2680.0,plain-bedsheet-set-350-tc,45679567995074,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,Queen (160*200) / off white,2680.0,plain-bedsheet-set-350-tc,45679568027842,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,Queen (160*200) / grey,2680.0,plain-bedsheet-set-350-tc,45679568060610,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,Queen (160*200) / aqua,2680.0,plain-bedsheet-set-350-tc,45679568093378,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,Queen (160*200) / silver,2680.0,plain-bedsheet-set-350-tc,45679568126146,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,double (120x200) / white,2680.0,plain-bedsheet-set-350-tc,42795140317378,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,double (120x200) / off white,2680.0,plain-bedsheet-set-350-tc,42795140350146,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,double (120x200) / grey,2680.0,plain-bedsheet-set-350-tc,42795140382914,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,double (120x200) / aqua,2680.0,plain-bedsheet-set-350-tc,42795140415682,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
400 TC Plain Bedsheet set,double (120x200) / silver,2680.0,plain-bedsheet-set-350-tc,42795140448450,True,,https://eg.lilly-home.com//products/plain-bedsheet-set-350-tc,2026/01/26 12:38:25 PM
800 TC Plain Duvet cover set,Superking (260x240) / white,7900.0,800-tc-plain-duvet-cover-set-copy,45812705755330,True,,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,2026/01/26 12:38:30 PM
800 TC Plain Duvet cover set,Superking (260x240) / grey,7900.0,800-tc-plain-duvet-cover-set-copy,45812705788098,True,,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,2026/01/26 12:38:30 PM
800 TC Plain Duvet cover set,Superking (260x240) / silver,7900.0,800-tc-plain-duvet-cover-set-copy,45812705820866,True,,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,2026/01/26 12:38:30 PM
800 TC Plain Duvet cover set,king (220x240) / white,7900.0,800-tc-plain-duvet-cover-set-copy,45812705853634,True,,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,2026/01/26 12:38:30 PM
800 TC Plain Duvet cover set,king (220x240) / grey,7900.0,800-tc-plain-duvet-cover-set-copy,45812705886402,True,,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,2026/01/26 12:38:30 PM
800 TC Plain Duvet cover set,king (220x240) / silver,7900.0,800-tc-plain-duvet-cover-set-copy,45812705919170,True,,https://eg.lilly-home.com//products/800-tc-plain-duvet-cover-set-copy,2026/01/26 12:38:30 PM
600 TC Plain Bedsheet set,Superking (200x200) / white,4180.0,600-tc-plain-bedsheet-set-copy,45812760445122,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,Superking (200x200) / grey,4180.0,600-tc-plain-bedsheet-set-copy,45812760510658,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,Superking (200x200) / silver,4180.0,600-tc-plain-bedsheet-set-copy,45812760576194,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,king (180x200) / white,4180.0,600-tc-plain-bedsheet-set-copy,45812760608962,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,king (180x200) / grey,4180.0,600-tc-plain-bedsheet-set-copy,45812760674498,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,king (180x200) / silver,4180.0,600-tc-plain-bedsheet-set-copy,45812760740034,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,Queen (160*200) / white,4180.0,600-tc-plain-bedsheet-set-copy,45812760772802,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,Queen (160*200) / grey,4180.0,600-tc-plain-bedsheet-set-copy,45812760838338,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,Queen (160*200) / silver,4180.0,600-tc-plain-bedsheet-set-copy,45812760903874,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,double (120x200) / white,3980.0,600-tc-plain-bedsheet-set-copy,45812760936642,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,double (120x200) / grey,3980.0,600-tc-plain-bedsheet-set-copy,45812761002178,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
600 TC Plain Bedsheet set,double (120x200) / silver,3980.0,600-tc-plain-bedsheet-set-copy,45812761067714,True,,https://eg.lilly-home.com//products/600-tc-plain-bedsheet-set-copy,2026/01/26 12:38:33 PM
800 TC Plain Bedsheet set,Superking (200x200) / white,6800.0,800-tc-plain-bedsheet-set,45812766769346,True,,https://eg.lilly-home.com//products/800-tc-plain-bedsheet-set,2026/01/26 12:38:35 PM
800 TC Plain Bedsheet set,Superking (200x200) / silver,6800.0,800-tc-plain-bedsheet-set,45812766834882,True,,https://eg.lilly-home.com//products/800-tc-plain-bedsheet-set,2026/01/26 12:38:35 PM
800 TC Plain Bedsheet set,king (180x200) / white,6800.0,800-tc-plain-bedsheet-set,45812766867650,True,,https://eg.lilly-home.com//products/800-tc-plain-bedsheet-set,2026/01/26 12:38:35 PM
800 TC Plain Bedsheet set,king (180x200) / silver,6800.0,800-tc-plain-bedsheet-set,45812766933186,True,,https://eg.lilly-home.com//products/800-tc-plain-bedsheet-set,2026/01/26 12:38:35 PM
800 TC Plain Bedsheet set,Queen (160*200) / white,6800.0,800-tc-plain-bedsheet-set,45812766965954,True,,https://eg.lilly-home.com//products/800-tc-plain-bedsheet-set,2026/01/26 12:38:35 PM
800 TC Plain Bedsheet set,Queen (160*200) / silver,6800.0,800-tc-plain-bedsheet-set,45812767031490,True,,https://eg.lilly-home.com//products/800-tc-plain-bedsheet-set,2026/01/26 12:38:35 PM
800 TC Plain Bedsheet set,double (120x200) / white,6800.0,800-tc-plain-bedsheet-set,45812767064258,True,,https://eg.lilly-home.com//products/800-tc-plain-bedsheet-set,2026/01/26 12:38:35 PM
800 TC Plain Bedsheet set,double (120x200) / silver,6800.0,800-tc-plain-bedsheet-set,45812767129794,True,,https://eg.lilly-home.com//products/800-tc-plain-bedsheet-set,2026/01/26 12:38:35 PM
5 Lines Towel set (3 pcs),white,1880.0,5-lines-towel-set-6-pcs,42780863987906,True,,https://eg.lilly-home.com//products/5-lines-towel-set-6-pcs,2026/01/26 12:38:36 PM
5 Lines Towel set (3 pcs),beige,1880.0,5-lines-towel-set-6-pcs,42780864020674,True,,https://eg.lilly-home.com//products/5-lines-towel-set-6-pcs,2026/01/26 12:38:36 PM
5 Lines Towel set (3 pcs),silver,1880.0,5-lines-towel-set-6-pcs,42780864053442,True,,https://eg.lilly-home.com//products/5-lines-towel-set-6-pcs,2026/01/26 12:38:36 PM
5 Lines Towel set (3 pcs),cafe,1880.0,5-lines-towel-set-6-pcs,42780864086210,True,,https://eg.lilly-home.com//products/5-lines-towel-set-6-pcs,2026/01/26 12:38:36 PM
5 Lines Towel set (3 pcs),grey,1880.0,5-lines-towel-set-6-pcs,42780864118978,True,,https://eg.lilly-home.com//products/5-lines-towel-set-6-pcs,2026/01/26 12:38:36 PM
5 Lines Towel set (3 pcs),aqua,1880.0,5-lines-towel-set-6-pcs,42780864151746,True,,https://eg.lilly-home.com//products/5-lines-towel-set-6-pcs,2026/01/26 12:38:36 PM
Alternative Down Pillow,50 x 70 / White,720.0,down-pillow,45205689368770,True,,https://eg.lilly-home.com//products/down-pillow,2026/01/26 12:38:39 PM
Alternative Down Pillow,60 x 60 / White,720.0,down-pillow,45205794029762,False,,https://eg.lilly-home.com//products/down-pillow,2026/01/26 12:38:39 PM
Alternative Down Pillow,40 x 40 / White,720.0,down-pillow,45265725587650,False,,https://eg.lilly-home.com//products/down-pillow,2026/01/26 12:38:39 PM
Alternative Down Pillow,40 x 30 / White,720.0,down-pillow,45265725620418,False,,https://eg.lilly-home.com//products/down-pillow,2026/01/26 12:38:39 PM
Almaze Cotton satin Quilt Set,white / Superking/king (250x270) cm,7820.0,almaze-cotton-satin-quilt-set,42780484337858,True,,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,2026/01/26 12:38:42 PM
Almaze Cotton satin Quilt Set,off white / Superking/king (250x270) cm,7820.0,almaze-cotton-satin-quilt-set,42780484370626,True,,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,2026/01/26 12:38:42 PM
Almaze Cotton satin Quilt Set,silver / Superking/king (250x270) cm,7820.0,almaze-cotton-satin-quilt-set,42780484403394,True,,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,2026/01/26 12:38:42 PM
Almaze Cotton satin Quilt Set,beige / Superking/king (250x270) cm,7820.0,almaze-cotton-satin-quilt-set,42780484436162,True,,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,2026/01/26 12:38:42 PM
Almaze Cotton satin Quilt Set,aqua / Superking/king (250x270) cm,7820.0,almaze-cotton-satin-quilt-set,42780484468930,True,,https://eg.lilly-home.com//products/almaze-cotton-satin-quilt-set,2026/01/26 12:38:42 PM
Alternative Down Duvet,(260x240) / White,4100.0,down-duvet,45205663285442,True,,https://eg.lilly-home.com//products/down-duvet,2026/01/26 12:38:44 PM
Alternative Down Duvet,(240x220) / White,4100.0,down-duvet,45205663318210,True,,https://eg.lilly-home.com//products/down-duvet,2026/01/26 12:38:44 PM
Alternative Down Duvet,(180 x 220) / White,4100.0,down-duvet,45265724408002,False,,https://eg.lilly-home.com//products/down-duvet,2026/01/26 12:38:44 PM
Bath mat,Almond,720.0,bath-mat,41081319489730,False,lil-Liv-B1-1-1,https://eg.lilly-home.com//products/bath-mat,2026/01/26 12:38:46 PM
Bath mat,Brown,720.0,bath-mat,41081319522498,False,lil-Liv-B1-1-2,https://eg.lilly-home.com//products/bath-mat,2026/01/26 12:38:46 PM
Bath mat,Genzari,720.0,bath-mat,41081319555266,False,lil-Liv-B1-1-3,https://eg.lilly-home.com//products/bath-mat,2026/01/26 12:38:46 PM
Bath mat,Gray,720.0,bath-mat,41081319588034,False,lil-Liv-B1-1-4,https://eg.lilly-home.com//products/bath-mat,2026/01/26 12:38:46 PM
Beige Linen Dress,S/M / Beige,2980.0,beige-dress,45375822856386,True,,https://eg.lilly-home.com//products/beige-dress,2026/01/26 12:38:47 PM
Beige Linen Dress,M/L / Beige,2980.0,beige-dress,45492098465986,False,,https://eg.lilly-home.com//products/beige-dress,2026/01/26 12:38:47 PM
