Variant ID,Handle,Variant,Price,SKU,Scraped at,Availability
39773569286192,grey-paisley-duvet-pillowcases-600-tc,Queen,9200.0,250002442.0,2026/02/02 11:25:10 AM,True
49733295112471,pistachio-garden-duvet-pillowcases,King,7500.0,250006251.0,2026/02/02 11:25:12 AM,False
49733295145239,pistachio-garden-duvet-pillowcases,Queen,7500.0,250006252.0,2026/02/02 11:25:12 AM,True
40430665269296,white-sheet-with-gold-piping-pillowcases,King,6700.0,250003019.0,2026/02/02 11:25:14 AM,True
40430665302064,white-sheet-with-gold-piping-pillowcases,Queen,6700.0,250003020.0,2026/02/02 11:25:14 AM,True
40430648655920,gold-sheet-with-off-white-piping-pillowcases,King,6700.0,250002385.0,2026/02/02 11:25:15 AM,True
40430648688688,gold-sheet-with-off-white-piping-pillowcases,Queen,6700.0,250002386.0,2026/02/02 11:25:15 AM,True
40607386075184,peacock-duvet-pillowcases,King,7500.0,250003135.0,2026/02/02 11:25:17 AM,False
40607386107952,peacock-duvet-pillowcases,Queen,7500.0,250003136.0,2026/02/02 11:25:17 AM,True
51241666642199,groovy-blue-duvet-pillowcases,King,7500.0,250007100.0,2026/02/02 11:25:19 AM,True
51241666674967,groovy-blue-duvet-pillowcases,Queen,7500.0,250007101.0,2026/02/02 11:25:19 AM,True
49491132350743,white-orange-piping-duvet-pillowcases-600-tc-copy,King,9200.0,250005536.0,2026/02/02 11:25:20 AM,False
49491132383511,white-orange-piping-duvet-pillowcases-600-tc-copy,Queen,9200.0,250005537.0,2026/02/02 11:25:20 AM,True
51604497727767,red-peacock-duvet-pillowcases,King,7500.0,250008059.0,2026/02/02 11:25:22 AM,False
51604497760535,red-peacock-duvet-pillowcases,Queen,7500.0,250008060.0,2026/02/02 11:25:22 AM,False
47452728197399,lilac-flowers-duvet-pillowcases,King,7500.0,250004536.0,2026/02/02 11:25:23 AM,False
47452728230167,lilac-flowers-duvet-pillowcases,Queen,7500.0,250004537.0,2026/02/02 11:25:23 AM,True
51603459047703,blue-duvet-with-off-white-piping-pillowcases-600-tc,King,9200.0,250007940.0,2026/02/02 11:25:25 AM,True
51603459080471,blue-duvet-with-off-white-piping-pillowcases-600-tc,Queen,9200.0,250007939.0,2026/02/02 11:25:25 AM,True
51756576506135,lilac-duvet-with-white-piping-pillowcases-600-tc,King,9200.0,250007273.0,2026/02/02 11:25:27 AM,True
51756576538903,lilac-duvet-with-white-piping-pillowcases-600-tc,Queen,9200.0,250007272.0,2026/02/02 11:25:27 AM,True
49491367526679,cream-on-blue-border-pillowcases-600-tc,King,9200.0,250005831.0,2026/02/02 11:25:28 AM,True
49491367559447,cream-on-blue-border-pillowcases-600-tc,Queen,9200.0,250005830.0,2026/02/02 11:25:28 AM,True
51756588925207,lilac-horus-sheet-pillowcases,King,6700.0,250008102.0,2026/02/02 11:25:30 AM,False
51756588957975,lilac-horus-sheet-pillowcases,Queen,6700.0,250008103.0,2026/02/02 11:25:30 AM,True
48636872950039,forest-florals-duvet-pillowcases,King,7500.0,250005355.0,2026/02/02 11:25:31 AM,True
48636872982807,forest-florals-duvet-pillowcases,Queen,7500.0,250005356.0,2026/02/02 11:25:31 AM,True
51604507263255,blue-aasha-duvet-pillowcases-600-tc,King,9200.0,250008079.0,2026/02/02 11:25:33 AM,False
51604507296023,blue-aasha-duvet-pillowcases-600-tc,Queen,9200.0,250008081.0,2026/02/02 11:25:33 AM,True
47645625549079,dark-grey-duvet-white-piping-pillowcases-600-tc,King,9200.0,250004572.0,2026/02/02 11:25:35 AM,True
47645625581847,dark-grey-duvet-white-piping-pillowcases-600-tc,Queen,9200.0,250004573.0,2026/02/02 11:25:35 AM,False
49491175145751,white-orange-piping-piping-sheet-pillowcases-600-tc,King,6700.0,250005538.0,2026/02/02 11:25:37 AM,True
49491175178519,white-orange-piping-piping-sheet-pillowcases-600-tc,Queen,6700.0,250005539.0,2026/02/02 11:25:37 AM,True
50546714116375,golden-groovy-sheet-pillowcases-600-tc,King,6700.0,250007075.0,2026/02/02 11:25:39 AM,True
50546714149143,golden-groovy-sheet-pillowcases-600-tc,Queen,6700.0,250007077.0,2026/02/02 11:25:39 AM,True
49657024086295,silver-florals-duvet-pillowcases-600-tc,King,9200.0,250005997.0,2026/02/02 11:25:40 AM,True
49657024151831,silver-florals-duvet-pillowcases-600-tc,Queen,9200.0,250005998.0,2026/02/02 11:25:40 AM,True
51241666248983,groovy-flowers-duvet-pillowcases,King,7500.0,250007105.0,2026/02/02 11:25:42 AM,True
51241666281751,groovy-flowers-duvet-pillowcases,Queen,7500.0,250007106.0,2026/02/02 11:25:42 AM,True
47645614702871,dark-grey-white-piping-sheet-pillowcases-600-tc,King,6700.0,250004571.0,2026/02/02 11:25:43 AM,True
47645614735639,dark-grey-white-piping-sheet-pillowcases-600-tc,Queen,6700.0,250004570.0,2026/02/02 11:25:43 AM,True
44099080356119,tiny-squares-duvet-pillowcases-600-tc,King,7360.0,250003249.0,2026/02/02 11:25:45 AM,False
44099080388887,tiny-squares-duvet-pillowcases-600-tc,Queen,7360.0,250003250.0,2026/02/02 11:25:45 AM,True
49733300420887,pink-hummingbird-duvet-pillowcases,King,7500.0,250006255.0,2026/02/02 11:25:46 AM,True
49733300453655,pink-hummingbird-duvet-pillowcases,Queen,7500.0,250006256.0,2026/02/02 11:25:46 AM,True
44861448913175,lgrey-geromatic-bedspread,One Size,5400.0,250003961.0,2026/02/02 11:25:49 AM,True
49724943827223,olive-geometric-jacquard-bedspread,One Size,5400.0,250006099.0,2026/02/02 11:25:50 AM,True
47645602906391,lilac-flowers-sheet-pillowcases,King,5200.0,250004534.0,2026/02/02 11:25:51 AM,True
47645602971927,lilac-flowers-sheet-pillowcases,Queen,5200.0,250004535.0,2026/02/02 11:25:51 AM,True
51852992938263,beige-lyali-cardigan,One Size,4900.0,250008285.0,2026/02/02 11:25:53 AM,True
51841266581783,dark-blue-lyali-cardigan,One Size,4900.0,250008283.0,2026/02/02 11:25:54 AM,True
48637054091543,forest-florals-sheet-pillowcases,King,5200.0,250005353.0,2026/02/02 11:25:55 AM,True
48637054124311,forest-florals-sheet-pillowcases,Queen,5200.0,250005354.0,2026/02/02 11:25:55 AM,True
43975105642775,jade-green-diamond-jacquard-bedspread,One Size,5400.0,250003244.0,2026/02/02 11:25:57 AM,True
51841238565143,beige-amira-kaftan,One Size,4900.0,250008287.0,2026/02/02 11:25:58 AM,True
45029177524503,beige-geometric-bedspread,One Size,5400.0,250003972.0,2026/02/02 11:26:00 AM,True
51744471351575,pink-parrots-linen-kaftan-dress,S/M,4500.0,250008241.0,2026/02/02 11:26:01 AM,False
51744471384343,pink-parrots-linen-kaftan-dress,L/XL,4500.0,250008242.0,2026/02/02 11:26:01 AM,True
50058070950167,grey-aurora-jacquard-bedspread,One Size,4860.0,250006574.0,2026/02/02 11:26:02 AM,True
43975095746839,powder-blue-geometric-jacquard-bedspread,One Size,5400.0,250003235.0,2026/02/02 11:26:04 AM,True
50197643985175,doodle-blooms-linen-kaftan-dress,S/M,4500.0,250006757.0,2026/02/02 11:26:05 AM,True
50197644017943,doodle-blooms-linen-kaftan-dress,L/XL,4500.0,250006759.0,2026/02/02 11:26:05 AM,True
45368697880855,gold-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet with Pillowcases,6500.0,250002881.0,2026/02/02 11:26:07 AM,True
45368697913623,gold-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet Only,5000.0,250002881.0,2026/02/02 11:26:07 AM,True
45368697946391,gold-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet with Pillowcases,6500.0,250002882.0,2026/02/02 11:26:07 AM,True
45368697979159,gold-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet Only,5000.0,250002882.0,2026/02/02 11:26:07 AM,True
51744473678103,sunlit-florals-linen-kaftan-dress,S/M,4500.0,250008239.0,2026/02/02 11:26:08 AM,False
51744473710871,sunlit-florals-linen-kaftan-dress,L/XL,4500.0,250008240.0,2026/02/02 11:26:08 AM,True
39767235756080,grey-paisley-sheet-pillowcases-600-tc,King,6700.0,250002439.0,2026/02/02 11:26:09 AM,True
39767235788848,grey-paisley-sheet-pillowcases-600-tc,Queen,6700.0,250002440.0,2026/02/02 11:26:09 AM,True
45636038689047,greige-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet with Pillowcases,6500.0,250003837.0,2026/02/02 11:26:11 AM,True
45636038721815,greige-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet Only,5000.0,250003837.0,2026/02/02 11:26:11 AM,True
45636038754583,greige-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet with Pillowcases,6500.0,250003838.0,2026/02/02 11:26:11 AM,True
45636038787351,greige-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet Only,5000.0,250003838.0,2026/02/02 11:26:11 AM,True
50751726453015,dark-lilac-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet with Pillowcases,6500.0,250007394.0,2026/02/02 11:26:12 AM,False
50751726485783,dark-lilac-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet Only,5000.0,250007394.0,2026/02/02 11:26:12 AM,True
50751726518551,dark-lilac-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet with Pillowcases,6500.0,250007395.0,2026/02/02 11:26:12 AM,False
50751726551319,dark-lilac-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet Only,5000.0,25000739.0,2026/02/02 11:26:12 AM,True
43975104758039,dusty-pink-diamond-jacquard-bedspread,One Size,5400.0,250003236.0,2026/02/02 11:26:14 AM,True
51604495008023,groovy-flowers-sheet-pillowcases-copy,King,5200.0,250008057.0,2026/02/02 11:26:15 AM,False
51604495040791,groovy-flowers-sheet-pillowcases-copy,Queen,5200.0,250008058.0,2026/02/02 11:26:15 AM,False
39918199177264,grey-piping-sheet-pillowcases-600-tc-1,King,6700.0,250002381.0,2026/02/02 11:26:16 AM,True
39918199210032,grey-piping-sheet-pillowcases-600-tc-1,Queen,6700.0,250002382.0,2026/02/02 11:26:16 AM,True
49302800662807,vintage-gold-duvet-pillowcases,King,5250.0,250005486.0,2026/02/02 11:26:18 AM,False
49302800695575,vintage-gold-duvet-pillowcases,Queen,5250.0,250005487.0,2026/02/02 11:26:18 AM,True
39773579509808,grey-piping-sheet-pillowcases-600-tc,King,6700.0,250002377.0,2026/02/02 11:26:19 AM,True
39773579542576,grey-piping-sheet-pillowcases-600-tc,Queen,6700.0,250002378.0,2026/02/02 11:26:19 AM,True
49705022554391,burgundy-geometric-jacquard-bedspread,One Size,5400.0,250006098.0,2026/02/02 11:26:21 AM,True
50058065543447,off-white-aurora-jacquard-bedspread,One Size,4860.0,250006575.0,2026/02/02 11:26:22 AM,True
43979273240855,jade-green-diamond-jacquard-bedspread-1,One Size,5400.0,250003238.0,2026/02/02 11:26:24 AM,True
51841260028183,beige-stripped-lyali-cardigan,One Size,4900.0,250008282.0,2026/02/02 11:26:25 AM,True
51841249444119,black-amira-kaftan,One Size,4900.0,250008286.0,2026/02/02 11:26:26 AM,True
51865341362455,blue-ikat-linen-kaftan-dress,S/M,4500.0,250008290.0,2026/02/02 11:26:28 AM,True
51865341395223,blue-ikat-linen-kaftan-dress,L/XL,4500.0,250008291.0,2026/02/02 11:26:28 AM,True
51744488259863,dark-grey-aurora-jacquard-bedspread,One Size,5400.0,250008237.0,2026/02/02 11:26:29 AM,True
45357727351063,blue-robins-sheet-pillowcases,King,5200.0,250004002.0,2026/02/02 11:26:31 AM,True
45357727383831,blue-robins-sheet-pillowcases,Queen,5200.0,250004003.0,2026/02/02 11:26:31 AM,True
40607512363056,kaleidoscope-sheet-pillowcases,King,5200.0,250003145.0,2026/02/02 11:26:32 AM,False
40607512395824,kaleidoscope-sheet-pillowcases,Queen,5200.0,250003146.0,2026/02/02 11:26:32 AM,True
44099061940503,tiny-squares-sheet-pillowcases,King,5360.0,250003247.0,2026/02/02 11:26:33 AM,False
44099061973271,tiny-squares-sheet-pillowcases,Queen,5360.0,250003248.0,2026/02/02 11:26:33 AM,True
32273286463536,white-sheet-pillowcases-600-tc,King,6700.0,250002889.0,2026/02/02 11:26:35 AM,True
32273286496304,white-sheet-pillowcases-600-tc,Queen,6700.0,250002890.0,2026/02/02 11:26:35 AM,True
39747117580336,blue-paisley-sheet-pillowcases-600-tc,King,6700.0,250002405.0,2026/02/02 11:26:36 AM,False
39747117613104,blue-paisley-sheet-pillowcases-600-tc,Queen,6700.0,250002406.0,2026/02/02 11:26:36 AM,True
43975119962391,off-white-diamond-jacquard-bedspread,One Size,5400.0,250003237.0,2026/02/02 11:26:38 AM,True
50197646410007,leaf-traces-linen-kaftan-dress,S/M,4500.0,250006753.0,2026/02/02 11:26:39 AM,True
50197646442775,leaf-traces-linen-kaftan-dress,L/XL,4500.0,250006755.0,2026/02/02 11:26:39 AM,True
40406056796208,grey-lines-sheet-pillowcases,King,5360.0,250002822.0,2026/02/02 11:26:40 AM,False
40406056828976,grey-lines-sheet-pillowcases,Queen,5360.0,250002823.0,2026/02/02 11:26:40 AM,True
45370798473495,white-fitted-sheet-pillowcases-600-tc,Super King / Fitted Sheet with Pillowcases,6700.0,250003600.0,2026/02/02 11:26:42 AM,True
45370798506263,white-fitted-sheet-pillowcases-600-tc,Super King / Fitted Sheet Only,5200.0,250003600.0,2026/02/02 11:26:42 AM,True
40581622759472,white-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet with Pillowcases,6500.0,250002313.0,2026/02/02 11:26:42 AM,True
43968323518743,white-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet Only,5000.0,250002313.0,2026/02/02 11:26:42 AM,True
40581622792240,white-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet with Pillowcases,6500.0,250002314.0,2026/02/02 11:26:42 AM,True
43968323584279,white-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet Only,5000.0,250002314.0,2026/02/02 11:26:42 AM,True
49733297766679,pink-hummingbird-sheet-pillowcases,King,5200.0,250006253.0,2026/02/02 11:26:43 AM,True
49733297799447,pink-hummingbird-sheet-pillowcases,Queen,5200.0,250006254.0,2026/02/02 11:26:43 AM,True
50751700336919,groovy-flowers-sheet-pillowcases,King,5200.0,250007103.0,2026/02/02 11:26:45 AM,True
50751700369687,groovy-flowers-sheet-pillowcases,Queen,5200.0,250007104.0,2026/02/02 11:26:45 AM,True
51841314652439,grey-lyali-cardigan,One Size,4900.0,250008284.0,2026/02/02 11:26:46 AM,True
51840907575575,beige-amira-cardigan,One Size,4900.0,250008289.0,2026/02/02 11:26:48 AM,True
50117981208855,tokyo-blue-duvet-pillowcases,King,5250.0,250006331.0,2026/02/02 11:26:49 AM,True
50117981241623,tokyo-blue-duvet-pillowcases,Queen,5250.0,250006333.0,2026/02/02 11:26:49 AM,True
40430613495856,white-sheet-with-light-blue-piping-pillowcases,King,6700.0,250003023.0,2026/02/02 11:26:51 AM,True
40430613528624,white-sheet-with-light-blue-piping-pillowcases,Queen,6700.0,250003024.0,2026/02/02 11:26:51 AM,True
40607509381168,peacock-sheet-pillowcases,King,5200.0,250003133.0,2026/02/02 11:26:52 AM,True
40607509413936,peacock-sheet-pillowcases,Queen,5200.0,250003134.0,2026/02/02 11:26:52 AM,True
51841026261271,amira-amira-cardigan,One Size,4900.0,250008288.0,2026/02/02 11:26:54 AM,True
50751686443287,groovy-blue-sheet-pillowcases,King,5200.0,250007098.0,2026/02/02 11:26:55 AM,True
50751686476055,groovy-blue-sheet-pillowcases,Queen,5200.0,250007099.0,2026/02/02 11:26:55 AM,True
50751675334935,groovy-green-sheet-pillowcases,King,5200.0,250007094.0,2026/02/02 11:26:57 AM,True
50751675367703,groovy-green-sheet-pillowcases,Queen,5200.0,250007095.0,2026/02/02 11:26:57 AM,True
50383988818199,dreamy-garden-sheet-pillowcases,King,5200.0,250006821.0,2026/02/02 11:26:58 AM,True
50383988850967,dreamy-garden-sheet-pillowcases,Queen,5200.0,250006822.0,2026/02/02 11:26:58 AM,True
51870858674455,blue-arabesque-linen-tablecloth,300cm x 170cm,3900.0,250008365.0,2026/02/02 11:27:01 AM,True
51242606592279,off-white-linen-tablecloth,300cm x 170cm,3900.0,250007580.0,2026/02/02 11:27:02 AM,True
50197641363735,botanical-canvas-linen-kaftan-dress,S/M,4500.0,250006761.0,2026/02/02 11:27:04 AM,False
50197641396503,botanical-canvas-linen-kaftan-dress,L/XL,4500.0,250006763.0,2026/02/02 11:27:04 AM,True
51870876074263,silver-jacquard-linen-tablecloth,300cm x 170cm,3900.0,250005905.0,2026/02/02 11:27:05 AM,True
48637149741335,plain-off-white-duvet-cover-pillowcases-350-tc,King,4500.0,250004838.0,2026/02/02 11:27:07 AM,False
48637149774103,plain-off-white-duvet-cover-pillowcases-350-tc,Queen,4500.0,250004840.0,2026/02/02 11:27:07 AM,False
51870859460887,brick-arabesque-linen-tablecloth,300cm x 170cm,3900.0,250008366.0,2026/02/02 11:27:08 AM,True
51702462808343,green-blooms-linen-tablecloth,300cm x 170cm,3900.0,250008248.0,2026/02/02 11:27:10 AM,True
47645524525335,lilac-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet with Pillowcases,5000.0,250004700.0,2026/02/02 11:27:11 AM,False
47645524558103,lilac-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet Only,3700.0,250004700.0,2026/02/02 11:27:11 AM,True
47645524590871,lilac-fitted-sheet-pillowcases-400-tc,Queen / Fitted Sheet with Pillowcases,5000.0,250004701.0,2026/02/02 11:27:11 AM,True
47645524623639,lilac-fitted-sheet-pillowcases-400-tc,Queen / Fitted Sheet Only,3700.0,250004701.0,2026/02/02 11:27:11 AM,True
40041998155824,blue-stripe-kaftan-dress,S/M,4500.0,250003038.0,2026/02/02 11:27:13 AM,False
40041998188592,blue-stripe-kaftan-dress,L/XL,4500.0,250003037.0,2026/02/02 11:27:13 AM,True
43980555419927,green-jungle-linen-tablecloth,Default Title,3900.0,250003310.0,2026/02/02 11:27:14 AM,True
47453000073495,midnight-blue-duvet-pillowcases,King,4500.0,250004613.0,2026/02/02 11:27:16 AM,False
47453000106263,midnight-blue-duvet-pillowcases,Queen,4500.0,250004614.0,2026/02/02 11:27:16 AM,True
44053986640151,orange-ikat-linen-tablecloth,Default Title,3900.0,250003313.0,2026/02/02 11:27:18 AM,True
51242630021399,lilac-geometric-bedspread-single,One Size,4200.0,250007565.0,2026/02/02 11:27:20 AM,True
47645384966423,colored-pixels-sheet-pillowcases,King,3640.0,250004538.0,2026/02/02 11:27:22 AM,False
47645384999191,colored-pixels-sheet-pillowcases,Queen,3640.0,250004539.0,2026/02/02 11:27:22 AM,True
45029112381719,orange-lotus-linen-tablecloth,Default Title,3900.0,250003519.0,2026/02/02 11:27:24 AM,True
45029099110679,forest-leaves-linen-tablecloth,Default Title,3900.0,250003943.0,2026/02/02 11:27:25 AM,True
51472380395799,black-peacock-linen-tablecloth,300cm x 170cm,3900.0,250007973.0,2026/02/02 11:27:27 AM,True
47645454172439,copy-of-midnight-blue-duvet-pillowcases,King,4500.0,250004673.0,2026/02/02 11:27:29 AM,True
47645454205207,copy-of-midnight-blue-duvet-pillowcases,Queen,4500.0,250004674.0,2026/02/02 11:27:29 AM,False
40047969304624,white-kaftan-dress,S/M,4500.0,250003040.0,2026/02/02 11:27:31 AM,True
40047969337392,white-kaftan-dress,L/XL,4500.0,250003039.0,2026/02/02 11:27:31 AM,True
51870863982871,green-sultan-linen-tablecloth,300cm x 170cm,3900.0,250008368.0,2026/02/02 11:27:33 AM,True
50117990842647,pink-garland-tablecloth,Default Title,3900.0,250006715.0,2026/02/02 11:27:34 AM,True
32523708203056,sky-blue-fitted-sheet-pillowcases-400tc,King / Fitted Sheet with Pillowcases,5000.0,250002856.0,2026/02/02 11:27:36 AM,True
43968366739735,sky-blue-fitted-sheet-pillowcases-400tc,King / Fitted Sheet Only,3700.0,250002856.0,2026/02/02 11:27:36 AM,True
32523708235824,sky-blue-fitted-sheet-pillowcases-400tc,Queen / Fitted Sheet with Pillowcases,5000.0,250002857.0,2026/02/02 11:27:36 AM,True
43968366805271,sky-blue-fitted-sheet-pillowcases-400tc,Queen / Fitted Sheet Only,3700.0,250002857.0,2026/02/02 11:27:36 AM,True
51242607280407,flora-frame-linen-tablecloth,300cm x 170cm,3900.0,250007600.0,2026/02/02 11:27:38 AM,True
51870872994071,beige-florals-linen-tablecloth,300cm x 170cm,3900.0,250004798.0,2026/02/02 11:27:39 AM,True
51702468804887,winter-garden-green-linen-tablecloth,300cm x 170cm,3900.0,250008249.0,2026/02/02 11:27:41 AM,True
43969112998167,off-white-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet with Pillowcases,5000.0,250002858.0,2026/02/02 11:27:42 AM,False
43969113030935,off-white-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet Only,3700.0,250002858.0,2026/02/02 11:27:42 AM,True
43969113096471,off-white-fitted-sheet-pillowcases-400-tc,Queen / Fitted Sheet with Pillowcases,5000.0,250002859.0,2026/02/02 11:27:42 AM,False
43969113129239,off-white-fitted-sheet-pillowcases-400-tc,Queen / Fitted Sheet Only,3700.0,250002859.0,2026/02/02 11:27:42 AM,True
