,Variant ID,Handle,Variant,Price,SKU,Scraped at,Availability,Color,Inventory Management,Brand
100,47006257512739,fulla-duvet-set,King / Cream,8995.0,672b96045a3a0,2026/02/11 03:45:59 PM,True,Cream,shopify,Heba Linens
101,46635262181667,fulla-guest-set,White,540.0,672b9606342b1,2026/02/11 03:46:00 PM,False,White,shopify,Heba Linens
102,47006411784483,fulla-guest-set,Cream,540.0,672b9605710c1,2026/02/11 03:46:00 PM,True,Cream,shopify,Heba Linens
103,46635113382179,fulla-towel-set,White,2395.0,672b965c56541,2026/02/11 03:46:02 PM,False,White,shopify,Heba Linens
104,47006260330787,fulla-towel-set,Cream,2395.0,672b965b9fce5,2026/02/11 03:46:02 PM,True,Cream,shopify,Heba Linens
105,46867827392803,fuiage-duvet-set,White / King,8495.0,672b95fd2b344,2026/02/11 03:46:03 PM,False,White,shopify,Heba Linens
106,46635060527395,fulla-bath-mat-set,White,4495.0,672b9601c4bc1,2026/02/11 03:46:05 PM,False,White,shopify,Heba Linens
107,47006262198563,fulla-bath-mat-set,Cream,4495.0,672b960122dd5,2026/02/11 03:46:05 PM,False,Cream,shopify,Heba Linens
108,47067721728291,fuiage-guest-towel-set,White,495.0,672b95fef098d,2026/02/11 03:46:06 PM,True,White,shopify,Heba Linens
109,46634987618595,fulla-sheet-set,King / White,6995.0,672b966acf231,2026/02/11 03:46:08 PM,True,White,shopify,Heba Linens
110,47006253711651,fulla-sheet-set,King / Cream,6995.0,672b966a24549,2026/02/11 03:46:08 PM,True,Cream,shopify,Heba Linens
111,46867830341923,fuiage-sheet-set,King / White,6495.0,672b95ff84877,2026/02/11 03:46:09 PM,True,White,shopify,Heba Linens
112,46353702846755,golden-berry-placemat-set,White,1140.0,672b965cd5b1e,2026/02/11 03:46:10 PM,True,White,shopify,Heba Linens
113,46867836928291,fuiage-towel-set,White,2195.0,672b9602a8f07,2026/02/11 03:46:12 PM,False,White,shopify,Heba Linens
114,46880870990115,les-copains-robe,White / One size-fits small to large,3295.0,672b972377d86,2026/02/11 03:46:14 PM,False,White,shopify,Heba Linens
115,46880871055651,les-copains-robe,Cream / One size-fits small to large,3295.0,672b9722b9e12,2026/02/11 03:46:14 PM,False,Cream,shopify,Heba Linens
116,46880242925859,les-copains-makeup-case,White,445.0,672b971c2fe3e,2026/02/11 03:46:15 PM,False,White,shopify,Heba Linens
117,46880243089699,les-copains-makeup-case,Cream,445.0,672b971b6cbe1,2026/02/11 03:46:15 PM,False,Cream,shopify,Heba Linens
118,45689628885283,louly-duvet-set-6pcs,White / King,11195.0,672b9726b908e,2026/02/11 03:46:17 PM,False,White,shopify,Heba Linens
119,45704005746979,louly-duvet-set-6pcs,Cream / King,11195.0,672b97260834c,2026/02/11 03:46:17 PM,True,Cream,shopify,Heba Linens
120,46344862007587,table-cloth,2.75 L x 1.8 W  with 8 Napkin / White,15495.0,672b966ebd455,2026/02/11 03:46:18 PM,False,White,shopify,Heba Linens
121,46344862040355,table-cloth,2.75 L x 1.8 W  with 8 Napkin / Cream,15495.0,672b966e03fdc,2026/02/11 03:46:18 PM,True,Cream,shopify,Heba Linens
122,46344862073123,table-cloth,3.25 L x 1.8 W with 10 Napkin / White,18495.0,672b96702ae0f,2026/02/11 03:46:18 PM,True,White,shopify,Heba Linens
123,46344862105891,table-cloth,3.25 L x 1.8 W with 10 Napkin / Cream,18495.0,672b966f7f3cb,2026/02/11 03:46:18 PM,True,Cream,shopify,Heba Linens
124,46971547025699,hours-sheet-set,Cream / King,11495.0,672b96636987d,2026/02/11 03:46:20 PM,True,Cream,shopify,Heba Linens
125,46971547058467,hours-sheet-set,White / King,11495.0,672b9664409a2,2026/02/11 03:46:20 PM,True,White,shopify,Heba Linens
126,46383242576163,butterflies-swaddle-towel-sets,White,995.0,672b965ed8cc0,2026/02/11 03:46:21 PM,False,White,shopify,Heba Linens
127,46383242772771,butterflies-swaddle-towel-sets,Cream,995.0,672b965e27e7b,2026/02/11 03:46:21 PM,True,Cream,shopify,Heba Linens
128,45690378060067,louly-bathmat-set-2pcs,White,4295.0,672b972c7bca3,2026/02/11 03:46:22 PM,True,White,shopify,Heba Linens
129,45703997751587,louly-bathmat-set-2pcs,Cream,4295.0,672b972bb8f58,2026/02/11 03:46:22 PM,True,Cream,shopify,Heba Linens
130,46971590639907,hours-bath-mat-set,Cream,4295.0,672b9660cbb1f,2026/02/11 03:46:24 PM,True,Cream,shopify,Heba Linens
131,46971590672675,hours-bath-mat-set,White,4295.0,672b9661829b8,2026/02/11 03:46:24 PM,True,White,shopify,Heba Linens
132,46971538342179,hours-duvet-set,Cream / King,13995.0,672b9662ebd12,2026/02/11 03:46:25 PM,False,Cream,shopify,Heba Linens
133,46971538407715,hours-duvet-set,White / King,13995.0,672b9663a24de,2026/02/11 03:46:25 PM,False,White,shopify,Heba Linens
134,46382565032227,happy-house-duvet-set,Single / White,6395.0,672b965fce76d,2026/02/11 03:46:27 PM,True,White,shopify,Heba Linens
135,46971571142947,hours-towel-set,Cream,2195.0,672b966474179,2026/02/11 03:46:28 PM,True,Cream,shopify,Heba Linens
136,46971571241251,hours-towel-set,White,2195.0,672b9665375fd,2026/02/11 03:46:28 PM,True,White,shopify,Heba Linens
137,46353706451235,lemon-placemat-set,White,1140.0,672b971a71e7b,2026/02/11 03:46:29 PM,True,White,shopify,Heba Linens
138,46634448257315,my-dream-towel-set,Grey,2395.0,672b97437e1b3,2026/02/11 03:46:32 PM,False,Grey,shopify,Heba Linens
139,46634448650531,my-dream-towel-set,White,2395.0,672b9744347fb,2026/02/11 03:46:32 PM,False,White,shopify,Heba Linens
140,47067705213219,my-dream-guest-towel-set,Grey,540.0,672b97410c9d6,2026/02/11 03:46:33 PM,False,Grey,shopify,Heba Linens
141,47067705245987,my-dream-guest-towel-set,White,540.0,672b9741b2e41,2026/02/11 03:46:33 PM,True,White,shopify,Heba Linens
142,46634182672675,my-dream-bath-mat-set,White,4495.0,672b9738e7357,2026/02/11 03:46:34 PM,True,White,shopify,Heba Linens
143,46888437121315,my-dream-bath-mat-set,Grey,4495.0,672b973819ce4,2026/02/11 03:46:34 PM,False,Grey,shopify,Heba Linens
144,46634686677283,paradise-bath-mats,White,4495.0,672b97476a026,2026/02/11 03:46:36 PM,False,White,shopify,Heba Linens
145,54675500990755,ocean-sheet-set,White / King,6495.0,,2026/02/11 03:46:37 PM,True,White,shopify,Heba Linens
146,46634502160675,paradise-duvet-set,White / King,14995.0,672b974980267,2026/02/11 03:46:39 PM,False,White,shopify,Heba Linens
147,46633727033635,my-dream-duvet-set,King / Grey,14995.0,672b9740b82d2,2026/02/11 03:46:40 PM,True,Grey,shopify,Heba Linens
148,46694704283939,my-dream-duvet-set,King / White,14995.0,672b974162990,2026/02/11 03:46:40 PM,True,White,shopify,Heba Linens
149,47067722973475,louly-guest-towel-set,White,495.0,672b972fb5466,2026/02/11 03:46:42 PM,False,White,shopify,Heba Linens
150,47067723006243,louly-guest-towel-set,Cream,495.0,672b972eef4ff,2026/02/11 03:46:42 PM,False,Cream,shopify,Heba Linens
151,46634056745251,my-dream-sheet-set,King / Grey,11995.0,672b97420b5ef,2026/02/11 03:46:43 PM,True,Grey,shopify,Heba Linens
152,46736509370659,my-dream-sheet-set,King / White,11995.0,672b9742cb187,2026/02/11 03:46:43 PM,True,White,shopify,Heba Linens
153,46353892999459,maillot-underwear-bag,White / 60 L X 40 W,395.0,672b973775681,2026/02/11 03:46:44 PM,True,White,shopify,Heba Linens
154,45690490585379,louly-towel-set-3pcs,White,2195.0,672b9736e4c18,2026/02/11 03:46:46 PM,False,White,shopify,Heba Linens
155,45704074690851,louly-towel-set-3pcs,Cream,2195.0,672b973637d22,2026/02/11 03:46:46 PM,False,Cream,shopify,Heba Linens
156,45690264879395,louly-sheet-set-6pcs,White / King,8995.0,672b9732a706c,2026/02/11 03:46:47 PM,True,White,shopify,Heba Linens
157,45704027570467,louly-sheet-set-6pcs,Cream / King,8995.0,672b9731eabea,2026/02/11 03:46:47 PM,True,Cream,shopify,Heba Linens
158,54675402785059,parrot-pouch,Grey / 14 L X 18 W,495.0,,2026/02/11 03:46:51 PM,True,Grey,shopify,Heba Linens
159,46871869489443,pouches,Grey / 14 L X 18 W,495.0,672b975492f78,2026/02/11 03:46:52 PM,False,Grey,shopify,Heba Linens
160,54675410944291,parrot-sunglasses-cover,Grey,295.0,,2026/02/11 03:46:54 PM,True,Grey,shopify,Heba Linens
161,46881343111459,prime-rose-sunglasses-cover,Grey,295.0,672b975b80370,2026/02/11 03:46:55 PM,True,Grey,shopify,Heba Linens
162,46880323076387,paradise-makeup-case,White,445.0,672b974d41021,2026/02/11 03:46:57 PM,False,White,shopify,Heba Linens
163,46880323109155,paradise-makeup-case,Cream,445.0,672b974c829c9,2026/02/11 03:46:57 PM,False,Cream,shopify,Heba Linens
164,46634544464163,paradise-sheet-set,King / White,11995.0,672b97513ad0d,2026/02/11 03:46:58 PM,False,White,shopify,Heba Linens
165,46868138262819,sanabel-bath-robe,White / Fits up to large,3245.0,672b975f9f99b,2026/02/11 03:46:59 PM,True,White,shopify,Heba Linens
166,46868138295587,sanabel-bath-robe,Cream / Fits up to large,3245.0,672b975ed80c3,2026/02/11 03:46:59 PM,True,Cream,shopify,Heba Linens
167,47067723137315,paradise-guest-towel-set,White,540.0,672b974bc83fe,2026/02/11 03:47:01 PM,True,White,shopify,Heba Linens
168,45704131805475,sanabel-bathmat-set-4pcs,White,4295.0,672b975d58220,2026/02/11 03:47:02 PM,False,White,shopify,Heba Linens
169,45704131838243,sanabel-bathmat-set-4pcs,Cream,4295.0,672b975c96ac4,2026/02/11 03:47:02 PM,False,Cream,shopify,Heba Linens
170,46880909132067,paradise-robe,White / One size-fits small to large,3295.0,672b97506f2fe,2026/02/11 03:47:04 PM,False,White,shopify,Heba Linens
171,46880909328675,paradise-robe,Cream / One size-fits small to large,3295.0,672b974fafb56,2026/02/11 03:47:04 PM,False,Cream,shopify,Heba Linens
172,46381905674531,soccer-bath-robe,4 years to 6 years / White,645.0,672b977a99329,2026/02/11 03:47:06 PM,True,White,shopify,Heba Linens
173,46381905707299,soccer-bath-robe,6 years to 8 years / White,945.0,672b977b50a44,2026/02/11 03:47:06 PM,True,White,shopify,Heba Linens
174,47067723366691,sanabel-guest-towel-set,White,495.0,672b9762978ed,2026/02/11 03:47:07 PM,True,White,shopify,Heba Linens
175,47067723399459,sanabel-guest-towel-set,Cream,495.0,672b9761e1f80,2026/02/11 03:47:07 PM,False,Cream,shopify,Heba Linens
176,46635467604259,select-bath-mat-set,White,4295.0,672b9768d7611,2026/02/11 03:47:09 PM,True,White,shopify,Heba Linens
177,45704156578083,sanabel-towels-set-3pcs,White,2195.0,672b97671c6f1,2026/02/11 03:47:10 PM,False,White,shopify,Heba Linens
178,45704156610851,sanabel-towels-set-3pcs,Cream,2195.0,672b97663544f,2026/02/11 03:47:10 PM,False,Cream,shopify,Heba Linens
179,46635449057571,select-sheet-set,King / White,6495.0,672b976f030d4,2026/02/11 03:47:11 PM,False,White,shopify,Heba Linens
180,45333377745187,sanabel-sateen-500-tc,White / King,11195.0,672b975f9b6f8,2026/02/11 03:47:13 PM,False,White,shopify,Heba Linens
181,45333377777955,sanabel-sateen-500-tc,Cream / King,11195.0,672b975eec12a,2026/02/11 03:47:13 PM,True,Cream,shopify,Heba Linens
182,47067705442595,select-guest-towel-set,White,495.0,672b976b88942,2026/02/11 03:47:14 PM,True,White,shopify,Heba Linens
183,46871279042851,sanabel-slippers,White,395.0,672b9766ef140,2026/02/11 03:47:16 PM,True,White,shopify,Heba Linens
184,46871279075619,sanabel-slippers,Cream,395.0,672b976636609,2026/02/11 03:47:16 PM,True,Cream,shopify,Heba Linens
185,46381896237347,soccer-duvet-set,Single / White,6395.0,672b977ad5293,2026/02/11 03:47:17 PM,True,White,shopify,Heba Linens
186,45333383971107,sanabel-sateen-500-tc-1,White / King,8995.0,672b97664f5be,2026/02/11 03:47:19 PM,True,White,shopify,Heba Linens
187,45333384003875,sanabel-sateen-500-tc-1,Cream / King,8995.0,672b97658ea6c,2026/02/11 03:47:19 PM,True,Cream,shopify,Heba Linens
188,46635485069603,select-towel-set,White,2195.0,672b9770ebb14,2026/02/11 03:47:20 PM,False,White,shopify,Heba Linens
189,46635423269155,select-duvet-set,King / White,8495.0,672b97696b504,2026/02/11 03:47:21 PM,True,White,shopify,Heba Linens
190,45704184135971,trio-bathmats,White,3995.0,672b979d4d9b1,2026/02/11 03:47:23 PM,True,White,shopify,Heba Linens
191,45704184168739,trio-bathmats,Silver,3995.0,672b979c8f0dd,2026/02/11 03:47:23 PM,True,Silver,shopify,Heba Linens
192,46382541832483,tennis-bath-robe,4 years to 6 years / White,645.0,672b979019dbd,2026/02/11 03:47:25 PM,False,White,shopify,Heba Linens
193,46382541865251,tennis-bath-robe,6 years to 8 years / White,945.0,672b9790bc769,2026/02/11 03:47:25 PM,False,White,shopify,Heba Linens
194,45689168003363,stone-sheet-set-6pcs,King / White,10995.0,672b97843a8b4,2026/02/11 03:47:26 PM,False,White,shopify,Heba Linens
195,45704139112739,stone-sheet-set-6pcs,King / Silver,10995.0,672b978383ec7,2026/02/11 03:47:26 PM,True,Silver,shopify,Heba Linens
196,45687657464099,trio-duvet-set-6pcs,King / White,7995.0,672b979e1ec5b,2026/02/11 03:47:28 PM,True,White,shopify,Heba Linens
197,45704157790499,trio-duvet-set-6pcs,King / Silver,7995.0,672b979d64fd1,2026/02/11 03:47:28 PM,True,Silver,shopify,Heba Linens
198,46382534721827,tennis-duvet-set,White,6395.0,672b9792ec679,2026/02/11 03:47:29 PM,False,White,shopify,Heba Linens
