Variant ID,Handle,Variant,Price,SKU,Scraped at,Availability,Inventory Management
51421696360727,garden-glow-border-duvet-pillowcases-600-tc,Queen,9200.0,250007589.0,2026/02/11 01:43:03 PM,True,shopify
40430613495856,white-sheet-with-light-blue-piping-pillowcases,King,6700.0,250003023.0,2026/02/11 01:43:06 PM,True,shopify
40430613528624,white-sheet-with-light-blue-piping-pillowcases,Queen,6700.0,250003024.0,2026/02/11 01:43:06 PM,True,shopify
50751675334935,groovy-green-sheet-pillowcases,King,5200.0,250007094.0,2026/02/11 01:43:07 PM,True,shopify
50751675367703,groovy-green-sheet-pillowcases,Queen,5200.0,250007095.0,2026/02/11 01:43:07 PM,True,shopify
45370798473495,white-fitted-sheet-pillowcases-600-tc,Super King / Fitted Sheet with Pillowcases,6700.0,250003600.0,2026/02/11 01:43:08 PM,True,shopify
45370798506263,white-fitted-sheet-pillowcases-600-tc,Super King / Fitted Sheet Only,5200.0,250003600.0,2026/02/11 01:43:08 PM,True,shopify
40581622759472,white-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet with Pillowcases,6500.0,250002313.0,2026/02/11 01:43:08 PM,True,shopify
43968323518743,white-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet Only,5000.0,250002313.0,2026/02/11 01:43:08 PM,True,shopify
40581622792240,white-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet with Pillowcases,6500.0,250002314.0,2026/02/11 01:43:08 PM,True,shopify
43968323584279,white-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet Only,5000.0,250002314.0,2026/02/11 01:43:08 PM,True,shopify
43975105642775,jade-green-diamond-jacquard-bedspread,One Size,5400.0,250003244.0,2026/02/11 01:43:10 PM,True,shopify
51841266581783,dark-blue-lyali-cardigan,One Size,4900.0,250008283.0,2026/02/11 01:43:11 PM,True,shopify
44861448913175,lgrey-geromatic-bedspread,One Size,5400.0,250003961.0,2026/02/11 01:43:13 PM,True,shopify
50383988818199,dreamy-garden-sheet-pillowcases,King,5200.0,250006821.0,2026/02/11 01:43:14 PM,True,shopify
50383988850967,dreamy-garden-sheet-pillowcases,Queen,5200.0,250006822.0,2026/02/11 01:43:14 PM,True,shopify
51841260028183,beige-stripped-lyali-cardigan,One Size,4900.0,250008282.0,2026/02/11 01:43:15 PM,True,shopify
51865341362455,blue-ikat-linen-kaftan-dress,S/M,4500.0,250008290.0,2026/02/11 01:43:17 PM,True,shopify
51865341395223,blue-ikat-linen-kaftan-dress,L/XL,4500.0,250008291.0,2026/02/11 01:43:17 PM,True,shopify
32273286463536,white-sheet-pillowcases-600-tc,King,6700.0,250002889.0,2026/02/11 01:43:18 PM,True,shopify
32273286496304,white-sheet-pillowcases-600-tc,Queen,6700.0,250002890.0,2026/02/11 01:43:18 PM,True,shopify
43975119962391,off-white-diamond-jacquard-bedspread,One Size,5400.0,250003237.0,2026/02/11 01:43:20 PM,True,shopify
49724943827223,olive-geometric-jacquard-bedspread,One Size,5400.0,250006099.0,2026/02/11 01:43:21 PM,True,shopify
49705022554391,burgundy-geometric-jacquard-bedspread,One Size,5400.0,250006098.0,2026/02/11 01:43:22 PM,True,shopify
50058070950167,grey-aurora-jacquard-bedspread,One Size,4860.0,250006574.0,2026/02/11 01:43:24 PM,True,shopify
51852992938263,beige-lyali-cardigan,One Size,4900.0,250008285.0,2026/02/11 01:43:25 PM,True,shopify
52127378506007,olive-leaf-linen-kaftan-dress,S/M,4500.0,250008294.0,2026/02/11 01:43:26 PM,True,shopify
52127378538775,olive-leaf-linen-kaftan-dress,L/XL,4500.0,250008295.0,2026/02/11 01:43:26 PM,True,shopify
47645602906391,lilac-flowers-sheet-pillowcases,King,5200.0,250004534.0,2026/02/11 01:43:28 PM,True,shopify
47645602971927,lilac-flowers-sheet-pillowcases,Queen,5200.0,250004535.0,2026/02/11 01:43:28 PM,True,shopify
51841314652439,grey-lyali-cardigan,One Size,4900.0,250008284.0,2026/02/11 01:43:29 PM,True,shopify
40607512363056,kaleidoscope-sheet-pillowcases,King,5200.0,250003145.0,2026/02/11 01:43:31 PM,False,shopify
40607512395824,kaleidoscope-sheet-pillowcases,Queen,5200.0,250003146.0,2026/02/11 01:43:31 PM,True,shopify
40406056796208,grey-lines-sheet-pillowcases,King,5360.0,250002822.0,2026/02/11 01:43:32 PM,False,shopify
40406056828976,grey-lines-sheet-pillowcases,Queen,5360.0,250002823.0,2026/02/11 01:43:32 PM,True,shopify
50751700336919,groovy-flowers-sheet-pillowcases,King,5200.0,250007103.0,2026/02/11 01:43:33 PM,True,shopify
50751700369687,groovy-flowers-sheet-pillowcases,Queen,5200.0,250007104.0,2026/02/11 01:43:33 PM,True,shopify
50751686443287,groovy-blue-sheet-pillowcases,King,5200.0,250007098.0,2026/02/11 01:43:35 PM,True,shopify
50751686476055,groovy-blue-sheet-pillowcases,Queen,5200.0,250007099.0,2026/02/11 01:43:35 PM,True,shopify
45368697880855,gold-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet with Pillowcases,6500.0,250002881.0,2026/02/11 01:43:36 PM,True,shopify
45368697913623,gold-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet Only,5000.0,250002881.0,2026/02/11 01:43:36 PM,True,shopify
45368697946391,gold-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet with Pillowcases,6500.0,250002882.0,2026/02/11 01:43:36 PM,True,shopify
45368697979159,gold-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet Only,5000.0,250002882.0,2026/02/11 01:43:36 PM,True,shopify
52127142248727,purple-paisley-linen-kaftan-dress,S/M,4500.0,250008292.0,2026/02/11 01:43:38 PM,True,shopify
52127142281495,purple-paisley-linen-kaftan-dress,L/XL,4500.0,250008293.0,2026/02/11 01:43:38 PM,True,shopify
51841026261271,amira-amira-cardigan,One Size,4900.0,250008288.0,2026/02/11 01:43:39 PM,True,shopify
39773579509808,grey-piping-sheet-pillowcases-600-tc,King,6700.0,250002377.0,2026/02/11 01:43:41 PM,True,shopify
39773579542576,grey-piping-sheet-pillowcases-600-tc,Queen,6700.0,250002378.0,2026/02/11 01:43:41 PM,True,shopify
45636038689047,greige-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet with Pillowcases,6500.0,250003837.0,2026/02/11 01:43:42 PM,True,shopify
45636038721815,greige-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet Only,5000.0,250003837.0,2026/02/11 01:43:42 PM,True,shopify
45636038754583,greige-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet with Pillowcases,6500.0,250003838.0,2026/02/11 01:43:42 PM,True,shopify
45636038787351,greige-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet Only,5000.0,250003838.0,2026/02/11 01:43:42 PM,True,shopify
45357727351063,blue-robins-sheet-pillowcases,King,5200.0,250004002.0,2026/02/11 01:43:43 PM,True,shopify
45357727383831,blue-robins-sheet-pillowcases,Queen,5200.0,250004003.0,2026/02/11 01:43:43 PM,True,shopify
39918199177264,grey-piping-sheet-pillowcases-600-tc-1,King,6700.0,250002381.0,2026/02/11 01:43:45 PM,True,shopify
39918199210032,grey-piping-sheet-pillowcases-600-tc-1,Queen,6700.0,250002382.0,2026/02/11 01:43:45 PM,True,shopify
45029177524503,beige-geometric-bedspread,One Size,5400.0,250003972.0,2026/02/11 01:43:46 PM,True,shopify
51841249444119,black-amira-kaftan,One Size,4900.0,250008286.0,2026/02/11 01:43:47 PM,True,shopify
40607509381168,peacock-sheet-pillowcases,King,5200.0,250003133.0,2026/02/11 01:43:49 PM,True,shopify
40607509413936,peacock-sheet-pillowcases,Queen,5200.0,250003134.0,2026/02/11 01:43:49 PM,True,shopify
39767235756080,grey-paisley-sheet-pillowcases-600-tc,King,6700.0,250002439.0,2026/02/11 01:43:50 PM,True,shopify
39767235788848,grey-paisley-sheet-pillowcases-600-tc,Queen,6700.0,250002440.0,2026/02/11 01:43:50 PM,True,shopify
51840907575575,beige-amira-cardigan,One Size,4900.0,250008289.0,2026/02/11 01:43:52 PM,True,shopify
49733297766679,pink-hummingbird-sheet-pillowcases,King,5200.0,250006253.0,2026/02/11 01:43:53 PM,True,shopify
49733297799447,pink-hummingbird-sheet-pillowcases,Queen,5200.0,250006254.0,2026/02/11 01:43:53 PM,True,shopify
40430648655920,gold-sheet-with-off-white-piping-pillowcases,King,6700.0,250002385.0,2026/02/11 01:43:54 PM,True,shopify
40430648688688,gold-sheet-with-off-white-piping-pillowcases,Queen,6700.0,250002386.0,2026/02/11 01:43:54 PM,True,shopify
51744488259863,dark-grey-aurora-jacquard-bedspread,One Size,5400.0,250008237.0,2026/02/11 01:43:56 PM,True,shopify
43975104758039,dusty-pink-diamond-jacquard-bedspread,One Size,5400.0,250003236.0,2026/02/11 01:43:57 PM,True,shopify
43979273240855,jade-green-diamond-jacquard-bedspread-1,One Size,5400.0,250003238.0,2026/02/11 01:43:58 PM,True,shopify
44099061940503,tiny-squares-sheet-pillowcases,King,5360.0,250003247.0,2026/02/11 01:44:00 PM,False,shopify
44099061973271,tiny-squares-sheet-pillowcases,Queen,5360.0,250003248.0,2026/02/11 01:44:00 PM,True,shopify
50751726453015,dark-lilac-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet with Pillowcases,6500.0,250007394.0,2026/02/11 01:44:01 PM,False,shopify
50751726485783,dark-lilac-fitted-sheet-pillowcases-600-tc,King / Fitted Sheet Only,5000.0,250007394.0,2026/02/11 01:44:01 PM,True,shopify
50751726518551,dark-lilac-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet with Pillowcases,6500.0,250007395.0,2026/02/11 01:44:01 PM,False,shopify
50751726551319,dark-lilac-fitted-sheet-pillowcases-600-tc,Queen / Fitted Sheet Only,5000.0,25000739.0,2026/02/11 01:44:01 PM,True,shopify
51604495008023,groovy-flowers-sheet-pillowcases-copy,King,5200.0,250008057.0,2026/02/11 01:44:03 PM,True,shopify
51604495040791,groovy-flowers-sheet-pillowcases-copy,Queen,5200.0,250008058.0,2026/02/11 01:44:03 PM,True,shopify
43975095746839,powder-blue-geometric-jacquard-bedspread,One Size,5400.0,250003235.0,2026/02/11 01:44:04 PM,True,shopify
40430665269296,white-sheet-with-gold-piping-pillowcases,King,6700.0,250003019.0,2026/02/11 01:44:05 PM,True,shopify
40430665302064,white-sheet-with-gold-piping-pillowcases,Queen,6700.0,250003020.0,2026/02/11 01:44:05 PM,True,shopify
48637054091543,forest-florals-sheet-pillowcases,King,5200.0,250005353.0,2026/02/11 01:44:07 PM,True,shopify
48637054124311,forest-florals-sheet-pillowcases,Queen,5200.0,250005354.0,2026/02/11 01:44:07 PM,True,shopify
50058065543447,off-white-aurora-jacquard-bedspread,One Size,4860.0,250006575.0,2026/02/11 01:44:08 PM,True,shopify
39747117580336,blue-paisley-sheet-pillowcases-600-tc,King,6700.0,250002405.0,2026/02/11 01:44:09 PM,False,shopify
39747117613104,blue-paisley-sheet-pillowcases-600-tc,Queen,6700.0,250002406.0,2026/02/11 01:44:09 PM,True,shopify
51841238565143,beige-amira-kaftan,One Size,4900.0,250008287.0,2026/02/11 01:44:11 PM,True,shopify
49302800662807,vintage-gold-duvet-pillowcases,King,5250.0,250005486.0,2026/02/11 01:44:12 PM,False,shopify
49302800695575,vintage-gold-duvet-pillowcases,Queen,5250.0,250005487.0,2026/02/11 01:44:12 PM,True,shopify
50117981208855,tokyo-blue-duvet-pillowcases,King,5250.0,250006331.0,2026/02/11 01:44:14 PM,True,shopify
50117981241623,tokyo-blue-duvet-pillowcases,Queen,5250.0,250006333.0,2026/02/11 01:44:14 PM,True,shopify
50117977669911,tokyo-blue-sheet-pillowcases,King,3640.0,250006576.0,2026/02/11 01:44:16 PM,True,shopify
50117977702679,tokyo-blue-sheet-pillowcases,Queen,3640.0,250006329.0,2026/02/11 01:44:16 PM,False,shopify
51870859460887,brick-arabesque-linen-tablecloth,300cm x 170cm,3900.0,250008366.0,2026/02/11 01:44:17 PM,True,shopify
43969112998167,off-white-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet with Pillowcases,5000.0,250002858.0,2026/02/11 01:44:19 PM,False,shopify
43969113030935,off-white-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet Only,3700.0,250002858.0,2026/02/11 01:44:19 PM,True,shopify
43969113096471,off-white-fitted-sheet-pillowcases-400-tc,Queen / Fitted Sheet with Pillowcases,5000.0,250002859.0,2026/02/11 01:44:19 PM,False,shopify
43969113129239,off-white-fitted-sheet-pillowcases-400-tc,Queen / Fitted Sheet Only,3700.0,250002859.0,2026/02/11 01:44:19 PM,True,shopify
47645384966423,colored-pixels-sheet-pillowcases,King,3640.0,250004538.0,2026/02/11 01:44:20 PM,False,shopify
47645384999191,colored-pixels-sheet-pillowcases,Queen,3640.0,250004539.0,2026/02/11 01:44:20 PM,True,shopify
49414322880791,aquarelle-linen-tablecloth-copy,Default Title,3900.0,250005670.0,2026/02/11 01:44:21 PM,True,shopify
51702491087127,santas-dream-linen-tablecloth,300cm x 170cm,3900.0,250008251.0,2026/02/11 01:44:23 PM,False,shopify
40047969304624,white-kaftan-dress,S/M,4500.0,250003040.0,2026/02/11 01:44:24 PM,True,shopify
40047969337392,white-kaftan-dress,L/XL,4500.0,250003039.0,2026/02/11 01:44:24 PM,True,shopify
32523708203056,sky-blue-fitted-sheet-pillowcases-400tc,King / Fitted Sheet with Pillowcases,5000.0,250002856.0,2026/02/11 01:44:26 PM,True,shopify
43968366739735,sky-blue-fitted-sheet-pillowcases-400tc,King / Fitted Sheet Only,3700.0,250002856.0,2026/02/11 01:44:26 PM,True,shopify
32523708235824,sky-blue-fitted-sheet-pillowcases-400tc,Queen / Fitted Sheet with Pillowcases,5000.0,250002857.0,2026/02/11 01:44:26 PM,True,shopify
43968366805271,sky-blue-fitted-sheet-pillowcases-400tc,Queen / Fitted Sheet Only,3700.0,250002857.0,2026/02/11 01:44:26 PM,True,shopify
44927732613399,khaki-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet with Pillowcases,5000.0,250003833.0,2026/02/11 01:44:27 PM,True,shopify
44927732646167,khaki-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet Only,3700.0,250003833.0,2026/02/11 01:44:27 PM,True,shopify
44927732678935,khaki-fitted-sheet-pillowcases-400-tc,Queen / Fitted Sheet with Pillowcases,5000.0,250003834.0,2026/02/11 01:44:27 PM,True,shopify
44927732711703,khaki-fitted-sheet-pillowcases-400-tc,Queen / Fitted Sheet Only,3700.0,250003834.0,2026/02/11 01:44:27 PM,True,shopify
49414329958679,juliette-roses-tablecloth,Default Title,3900.0,250005671.0,2026/02/11 01:44:29 PM,True,shopify
51702462808343,green-blooms-linen-tablecloth,300cm x 170cm,3900.0,250008248.0,2026/02/11 01:44:30 PM,True,shopify
43980555419927,green-jungle-linen-tablecloth,Default Title,3900.0,250003310.0,2026/02/11 01:44:32 PM,True,shopify
50117990842647,pink-garland-tablecloth,Default Title,3900.0,250006715.0,2026/02/11 01:44:33 PM,True,shopify
47645524525335,lilac-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet with Pillowcases,5000.0,250004700.0,2026/02/11 01:44:35 PM,False,shopify
47645524558103,lilac-fitted-sheet-pillowcases-400-tc,King / Fitted Sheet Only,3700.0,250004700.0,2026/02/11 01:44:35 PM,True,shopify
