Variant ID,Handle,Variant,Price,SKU,Scraped at,Availability,Inventory Management
43732664647929,beige-cargo-kids-shorts-1,12-13 Years / Shorts Only,540.0,,2026/02/22 12:53:40 PM,True,shopify
44546439217401,beige-cargo-kids-shorts-1,14-15 Years / Shorts Only,540.0,,2026/02/22 12:53:40 PM,True,shopify
45496025907449,black-girls-shorts,18-24 Months / Shorts Only,399.0,,2026/02/22 12:53:41 PM,False,shopify
43732630798585,black-girls-shorts,2-3 Years / Shorts Only,399.0,,2026/02/22 12:53:41 PM,True,shopify
43732630831353,black-girls-shorts,3-4 Years / Shorts Only,399.0,,2026/02/22 12:53:41 PM,True,shopify
43732630864121,black-girls-shorts,4-5 Years / Shorts Only,399.0,,2026/02/22 12:53:41 PM,True,shopify
43732630896889,black-girls-shorts,5-6 Years / Shorts Only,399.0,,2026/02/22 12:53:41 PM,True,shopify
43732630929657,black-girls-shorts,6-7 Years / Shorts Only,399.0,,2026/02/22 12:53:41 PM,True,shopify
43732630962425,black-girls-shorts,8-9 Years / Shorts Only,399.0,,2026/02/22 12:53:41 PM,True,shopify
43732630995193,black-girls-shorts,10-11 Years / Shorts Only,399.0,,2026/02/22 12:53:41 PM,True,shopify
43732631027961,black-girls-shorts,12-13 Years / Shorts Only,399.0,,2026/02/22 12:53:41 PM,True,shopify
44547003875577,black-girls-shorts,14-15 Years / Shorts Only,399.0,,2026/02/22 12:53:41 PM,True,shopify
45170392826105,mesh-panel-black-leggings,4-5,399.0,,2026/02/22 12:53:43 PM,False,shopify
45170392858873,mesh-panel-black-leggings,6-7,399.0,,2026/02/22 12:53:43 PM,False,shopify
45170392891641,mesh-panel-black-leggings,8-9,399.0,,2026/02/22 12:53:43 PM,False,shopify
45170392924409,mesh-panel-black-leggings,10-11,399.0,,2026/02/22 12:53:43 PM,False,shopify
45170392957177,mesh-panel-black-leggings,12-13,399.0,,2026/02/22 12:53:43 PM,False,shopify
45170392989945,mesh-panel-black-leggings,14-15,399.0,,2026/02/22 12:53:43 PM,False,shopify
44546406809849,dark-celestial-cargo-men-shorts,Medium / Shorts Only,650.0,,2026/02/22 12:53:44 PM,False,shopify
44546406842617,dark-celestial-cargo-men-shorts,Large / Shorts Only,650.0,,2026/02/22 12:53:44 PM,True,shopify
44546406875385,dark-celestial-cargo-men-shorts,X-Large / Shorts Only,650.0,,2026/02/22 12:53:44 PM,True,shopify
44546406908153,dark-celestial-cargo-men-shorts,XX-Large / Shorts Only,650.0,,2026/02/22 12:53:44 PM,True,shopify
46600419868921,boy-tee-combo-1,2-3 Years / 2-3 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600419901689,boy-tee-combo-1,2-3 Years / 3-4 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600419934457,boy-tee-combo-1,2-3 Years / 4-5 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600419967225,boy-tee-combo-1,2-3 Years / 5-6 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600419999993,boy-tee-combo-1,2-3 Years / 6-7 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420032761,boy-tee-combo-1,2-3 Years / 8-9 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420065529,boy-tee-combo-1,2-3 Years / 10-11 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420098297,boy-tee-combo-1,2-3 Years / 12-13 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420131065,boy-tee-combo-1,2-3 Years / 14-15 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420163833,boy-tee-combo-1,3-4 Years / 2-3 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420196601,boy-tee-combo-1,3-4 Years / 3-4 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420229369,boy-tee-combo-1,3-4 Years / 4-5 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420262137,boy-tee-combo-1,3-4 Years / 5-6 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420294905,boy-tee-combo-1,3-4 Years / 6-7 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420327673,boy-tee-combo-1,3-4 Years / 8-9 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420360441,boy-tee-combo-1,3-4 Years / 10-11 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420393209,boy-tee-combo-1,3-4 Years / 12-13 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420425977,boy-tee-combo-1,3-4 Years / 14-15 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420458745,boy-tee-combo-1,4-5 Years / 2-3 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420491513,boy-tee-combo-1,4-5 Years / 3-4 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420524281,boy-tee-combo-1,4-5 Years / 4-5 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420557049,boy-tee-combo-1,4-5 Years / 5-6 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420589817,boy-tee-combo-1,4-5 Years / 6-7 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420622585,boy-tee-combo-1,4-5 Years / 8-9 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420655353,boy-tee-combo-1,4-5 Years / 10-11 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420688121,boy-tee-combo-1,4-5 Years / 12-13 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420720889,boy-tee-combo-1,4-5 Years / 14-15 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420753657,boy-tee-combo-1,5-6 Years / 2-3 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420786425,boy-tee-combo-1,5-6 Years / 3-4 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420819193,boy-tee-combo-1,5-6 Years / 4-5 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420851961,boy-tee-combo-1,5-6 Years / 5-6 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420884729,boy-tee-combo-1,5-6 Years / 6-7 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420917497,boy-tee-combo-1,5-6 Years / 8-9 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420950265,boy-tee-combo-1,5-6 Years / 10-11 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600420983033,boy-tee-combo-1,5-6 Years / 12-13 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421015801,boy-tee-combo-1,5-6 Years / 14-15 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421048569,boy-tee-combo-1,6-7 Years / 2-3 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421081337,boy-tee-combo-1,6-7 Years / 3-4 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421114105,boy-tee-combo-1,6-7 Years / 4-5 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421146873,boy-tee-combo-1,6-7 Years / 5-6 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421179641,boy-tee-combo-1,6-7 Years / 6-7 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421212409,boy-tee-combo-1,6-7 Years / 8-9 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421245177,boy-tee-combo-1,6-7 Years / 10-11 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421277945,boy-tee-combo-1,6-7 Years / 12-13 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421310713,boy-tee-combo-1,6-7 Years / 14-15 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421343481,boy-tee-combo-1,8-9 Years / 2-3 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421376249,boy-tee-combo-1,8-9 Years / 3-4 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421409017,boy-tee-combo-1,8-9 Years / 4-5 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421441785,boy-tee-combo-1,8-9 Years / 5-6 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421474553,boy-tee-combo-1,8-9 Years / 6-7 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421507321,boy-tee-combo-1,8-9 Years / 8-9 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421540089,boy-tee-combo-1,8-9 Years / 10-11 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421572857,boy-tee-combo-1,8-9 Years / 12-13 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421605625,boy-tee-combo-1,8-9 Years / 14-15 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421638393,boy-tee-combo-1,10-11 Years / 2-3 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421671161,boy-tee-combo-1,10-11 Years / 3-4 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421703929,boy-tee-combo-1,10-11 Years / 4-5 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421736697,boy-tee-combo-1,10-11 Years / 5-6 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421769465,boy-tee-combo-1,10-11 Years / 6-7 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421802233,boy-tee-combo-1,10-11 Years / 8-9 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421835001,boy-tee-combo-1,10-11 Years / 10-11 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421867769,boy-tee-combo-1,10-11 Years / 12-13 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421900537,boy-tee-combo-1,10-11 Years / 14-15 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421933305,boy-tee-combo-1,12-13 Years / 2-3 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421966073,boy-tee-combo-1,12-13 Years / 3-4 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600421998841,boy-tee-combo-1,12-13 Years / 4-5 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422031609,boy-tee-combo-1,12-13 Years / 5-6 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422064377,boy-tee-combo-1,12-13 Years / 6-7 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422097145,boy-tee-combo-1,12-13 Years / 8-9 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422129913,boy-tee-combo-1,12-13 Years / 10-11 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422162681,boy-tee-combo-1,12-13 Years / 12-13 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422195449,boy-tee-combo-1,12-13 Years / 14-15 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422228217,boy-tee-combo-1,14-15 Years / 2-3 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422260985,boy-tee-combo-1,14-15 Years / 3-4 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422293753,boy-tee-combo-1,14-15 Years / 4-5 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422326521,boy-tee-combo-1,14-15 Years / 5-6 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422359289,boy-tee-combo-1,14-15 Years / 6-7 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422392057,boy-tee-combo-1,14-15 Years / 8-9 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422424825,boy-tee-combo-1,14-15 Years / 10-11 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422457593,boy-tee-combo-1,14-15 Years / 12-13 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
46600422490361,boy-tee-combo-1,14-15 Years / 14-15 Years,840.0,,2026/02/22 12:53:45 PM,True,shopify
43732568965369,black-cargo-men-shorts,Medium / Shorts Only,650.0,,2026/02/22 12:53:46 PM,True,shopify
43732568998137,black-cargo-men-shorts,Large / Shorts Only,650.0,,2026/02/22 12:53:46 PM,True,shopify
43732569030905,black-cargo-men-shorts,X-Large / Shorts Only,650.0,,2026/02/22 12:53:46 PM,True,shopify
43732569063673,black-cargo-men-shorts,XX-Large / Shorts Only,650.0,,2026/02/22 12:53:46 PM,True,shopify
46600435663097,boy-tee-combo-3,2-3 Years / 2-3 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600435695865,boy-tee-combo-3,2-3 Years / 3-4 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600435728633,boy-tee-combo-3,2-3 Years / 4-5 Years,799.0,,2026/02/22 12:53:47 PM,True,shopify
46600435761401,boy-tee-combo-3,2-3 Years / 5-6 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600435794169,boy-tee-combo-3,2-3 Years / 6-7 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600435826937,boy-tee-combo-3,2-3 Years / 8-9 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600435859705,boy-tee-combo-3,2-3 Years / 10-11 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600435892473,boy-tee-combo-3,2-3 Years / 12-13 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600435925241,boy-tee-combo-3,2-3 Years / 14-15 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600435958009,boy-tee-combo-3,3-4 Years / 2-3 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600435990777,boy-tee-combo-3,3-4 Years / 3-4 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436023545,boy-tee-combo-3,3-4 Years / 4-5 Years,799.0,,2026/02/22 12:53:47 PM,True,shopify
46600436056313,boy-tee-combo-3,3-4 Years / 5-6 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436089081,boy-tee-combo-3,3-4 Years / 6-7 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436121849,boy-tee-combo-3,3-4 Years / 8-9 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436154617,boy-tee-combo-3,3-4 Years / 10-11 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436187385,boy-tee-combo-3,3-4 Years / 12-13 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436220153,boy-tee-combo-3,3-4 Years / 14-15 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436252921,boy-tee-combo-3,4-5 Years / 2-3 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436285689,boy-tee-combo-3,4-5 Years / 3-4 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436318457,boy-tee-combo-3,4-5 Years / 4-5 Years,799.0,,2026/02/22 12:53:47 PM,True,shopify
46600436351225,boy-tee-combo-3,4-5 Years / 5-6 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436383993,boy-tee-combo-3,4-5 Years / 6-7 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436416761,boy-tee-combo-3,4-5 Years / 8-9 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436449529,boy-tee-combo-3,4-5 Years / 10-11 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436482297,boy-tee-combo-3,4-5 Years / 12-13 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436515065,boy-tee-combo-3,4-5 Years / 14-15 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436547833,boy-tee-combo-3,5-6 Years / 2-3 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436580601,boy-tee-combo-3,5-6 Years / 3-4 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436613369,boy-tee-combo-3,5-6 Years / 4-5 Years,799.0,,2026/02/22 12:53:47 PM,True,shopify
46600436646137,boy-tee-combo-3,5-6 Years / 5-6 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436678905,boy-tee-combo-3,5-6 Years / 6-7 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
46600436711673,boy-tee-combo-3,5-6 Years / 8-9 Years,799.0,,2026/02/22 12:53:47 PM,False,shopify
